"","domgl_trend","do_below2_trend","chla_trend","chla_trend_asPredictor","chla_median.log10","chla_seasAmp","dailyPAR_median","dailyPAR_trend","domgl_seasAmp","latitude","nh4_median.log10","nh4f_trend","no23_median.log10","no23f_trend","po4_median.log10","po4f_trend","precp_trend","spcond_median","spcond_trend","temp_median","temp_seasAmp","temp_trend","totprcp_total","turb_median.log10","turb_trend","wspd_median","chla_seasAmp_trend","domgl_seasAmp_trend","temp_seasAmp_trend","pctDev.log10"
"marce",-0.015326281448105,-0.00463705155351071,0.0173184297227609,0.422038071421492,0.35895312109541,-0.946082961631462,1.24682256762941,-0.490968278753614,-0.737683565823227,-1.05605452229699,-2.24013956711921,1.93345554982838,-1.67905898990043,2.43468790843545,0.837416081071045,1.60105520135342,1.08439903821214,0.284434917732999,0.969127440478071,1.20272996334758,-0.567349826996353,-0.205015891679528,-0.898064098335732,0.39284726768133,-0.219038882752082,2.78016248307171,1.16944773886131,0.100419967515173,-0.272416717048817,-1.03123994427784
"marcw",-0.016900101651961,0,0.0168578008814382,0.390393882055603,0.385013062003226,-0.654956912970264,1.24682256762941,-0.490968278753614,-0.700070406680028,-1.06219173725287,-2.53873828772479,2.55831417470722,-1.67905898990043,2.58688843195071,0.851373405255115,1.48477818783027,1.08439903821214,0.0442651067121447,2.62302179450372,1.03006307153391,-0.547309603867444,0.208570512118333,-0.898064098335732,0.932815426015778,-1.63653991358391,2.78016248307171,0.336501859112139,0.347642513038994,0.367365461918237,-0.733437557462597
"marmb",-0.00223753941339119,0.00501459320224177,0.0142227723824941,0.209373213515469,0.393557515519702,-0.727700077391573,1.24682256762941,-0.490968278753614,-0.617313257530664,-1.05527782081917,-2.47877158776491,1.58712169473206,-1.54972941572523,2.57378849232092,0.342248209939358,1.38310508916631,1.08439903821214,0.470231662757967,-1.33025316818132,1.06843349193695,-0.520988659448426,-0.33492636006949,-0.898064098335732,0.822926384466625,-1.40625988117781,2.78016248307171,-0.30581023507825,-0.0806605148624024,-0.302271323658233,-1.11030188766817
"marsc",-0.0283526112625617,0.0142759466420928,0.015098884734858,0.269560207244278,-0.0308228509730136,-1.15948505665879,1.24682256762941,-0.490968278753614,-0.861219594868395,-1.09348898696561,-2.27683105431924,2.57178856925874,-1.5356295580735,2.24932418096408,-0.652398935920928,3.29385554722154,1.08439903821214,0.894872046462425,-0.179456611154698,1.09721130723922,-0.678472077967964,0.801513875506749,-0.898064098335732,-0.053679909789819,0.810610307206039,2.78016248307171,-0.231549115777477,0.927104539474505,-0.446702301597747,-0.545343350399627
"narnc",-0.00249284845435218,0.0138041653193266,0.0265516894862758,1.05634273107354,-0.967575566697212,0.862646938946051,-0.668056165423181,0.450887677954039,0.769600019608007,0.661926383364755,-0.471733317980865,0.539099367015956,-0.974926978970339,0,0.558008753285933,0.0301096697976167,-1.139437573365,0.651652039056436,0.974789854549063,-0.658235426199718,0.919145643595942,-0.255425527356425,0.340958653790716,-1.29110462693795,0.357832202766447,0.821031850030827,1.06979610454838,-1.39753241794532,0.330844585294408,1.66414466821874
"narpc",-0.00259233564296602,-0.0208102773731959,0.0142642486517505,0.212222542087191,-0.527815128619708,0.36016736137123,-0.668056165423181,0.450887677954039,0.419335441637102,0.663925434709303,-0.83488056507678,0,-1.0239747994754,0,0.43145275147976,-0.38647141998969,-1.139437573365,0.702046588028233,0.0961695825031136,-1.32971778325287,1.84978535032437,0.519198370056731,0.340958653790716,-1.97546676346073,0.395982643196672,0.821031850030827,1.29798385893016,-0.360243755004939,-0.438472049212127,1.66414466821874
"nartb",-0.0317084245679131,-0.000502820606008231,0.0138366140951618,0.182844987591833,-0.849003152987742,0.0983746863610667,-0.668056165423181,0.450887677954039,-0.0366966859365172,0.656007026807002,-1.09008461489874,-0.193183579494555,-1.11369925130924,0,0.257759064327658,0,-1.139437573365,0.817954050663366,0.060777111366261,-1.42564383426046,1.29782835677085,1.62182728087929,0.340958653790716,-1.97546676346073,0.3381290179627,0.821031850030827,1.02784591739521,-0.090704804865595,0.108635627693726,1.66414466821874
"narts",-0.0537863472085269,-0.000685278154864324,0.0146942778178084,0.241764600991962,-0.901028227059429,-0.233113280972594,-0.668056165423181,0.450887677954039,-0.207022626370836,0.656007026807002,-1.4755928221819,0,-1.20752422373289,0,0.166793199209887,0,-1.139437573365,0.782147397446563,0.127000235518991,-1.27216215264831,1.59790234504912,0.85015505929467,0.340958653790716,-1.97546676346073,0.313956787555755,0.821031850030827,0.79119089455881,0.267505654192291,0.245027266044374,1.66414466821874
"niwcb",-0.00755774589631002,-0.0275645270995878,0.0174816137841342,0.433248457911326,0.152527593258987,0.896883761525627,0.325060070319951,0.445221765583835,0.130623795957528,-0.393749254250167,0.591833300113028,1.0519212454001,-0.782105004545817,0.00522317525257655,-0.128935812297953,0.232932864277733,0.10859271397119,1.05374749295772,-0.441543916414811,0.377765924682281,-0.110966360631248,-0.486493927598408,0.613475953097216,0.298686165246172,0.949156247648855,0.733959377451232,0.00352352057127977,-0.0592517819185369,0.0237986324221211,-0.328461391688253
"niwdc",-0.00759993677232608,-0.0449593004491675,0.012747312334474,0.108012349902842,0.274352981069044,0.101803435578396,0.325060070319951,0.445221765583835,0.187333075404051,-0.390402434849437,0.507688917921336,0.981548971383789,-0.843522351131895,0.23049368865564,-0.175711495697612,0.275703635421757,0.10859271397119,1.02191935676501,-0.451830683973805,0.425728950186077,-0.108370425212137,0.0772472036068354,0.613475953097216,0.194596944355751,0.708339957172422,0.733959377451232,0.18234593925082,0.0246018809253121,-0.0646951952581834,-0.328461391688253
"niwol",-0.0147198159470358,0.00346655429196941,0.0149802939474384,0.2614132807006,0.564058037196362,0.409275687681984,0.325060070319951,0.445221765583835,0.649799502831632,-0.391777260129231,0.628340772017635,0.853064667458589,-0.861969222605848,0.0858876531007405,-0.0143630565967081,0.420192112433337,0.10859271397119,1.05029944487018,-0.418135481670079,0.492877185891392,-0.0936459880479411,0.0493472802723019,0.613475953097216,0.39284726768133,0.696082731482929,0.733959377451232,0.702286622845884,-0.129710140037039,-0.0762360156682577,-0.328461391688253
"niwta",-0.0210584142946727,-0.0233669440362818,0.00898571920255873,-0.15040083378308,0.657650468587201,0.705346648950068,0.325060070319951,0.445221765583835,0.541656786865466,-0.398169767947897,1.36796357055247,0.374485857862159,0.680798042115313,0.754603745875996,0.733626700624981,0.218263803157778,0.10859271397119,-1.0797985698272,-1.37242089713184,0.339395504279244,0.0900295220287698,0.0341889643031242,0.613475953097216,1.38409103856677,-1.25359272794427,0.733959377451232,0.751022499928226,-0.232527966439104,0.0521310285661817,-0.337379030012928
"nocec",-0.0269210158690963,0.00976828067408774,0.034738713038343,1.61877326165145,0.548322048718703,-0.22001825325209,0.631963331202949,-0.781382870743048,-0.0456507589003796,-0.316583784169568,0.570474454585587,0,0.474757580833878,0.681723997959488,0.021158947414051,0,-0.244946289543169,0.182584881916314,-1.00032614322157,0.301025083876206,0.179278680074881,0.0577754288041324,0.349421923955514,0.298686165246172,0.781374695700074,-0.136765348344717,-0.885958801146568,0.0388768790620561,0.105771310554158,-0.270606667404991
"noclc",-0.0263934386045822,-0.00227715481248642,0.0268831249134743,1.07911161673584,-0.561170738268013,0.0195677748474358,0.631963331202949,-0.781382870743048,-0.612833640330092,-0.287005463956916,0.195487663527977,0,-1.80316402568644,0,-1.27074630053569,0,-0.244946289543169,0.98664317248475,0.608871517736384,0.339395504279244,-0.134585387928647,1.23869893207325,0.349421923955514,-0.38607083108663,0.224144846342822,-0.136765348344717,0.0452958910938599,0.377306669116368,-0.055210307613012,1.42076665586861
"nocrc",-0.0230595825135754,0.00827436441436159,0.0191569298309065,0.548338989540969,-0.196417573672618,-0.573622018719879,0.631963331202949,-0.781382870743048,-0.198663265276026,-0.289068179357024,0.263338120752413,0,-1.80316402568644,0,-1.16471455174148,0,-0.244946289543169,0.851904062602261,1.18036614461055,0.358580714480762,-0.0711466589784056,0.665393253933631,0.349421923955514,-0.205963125078002,-0.0272738628367282,-0.136765348344717,-0.223972750612217,-0.144637981620919,-0.283192552654912,1.42076665586861
"noczb",-0.00720178113223308,0.00683731654972881,0.0379942506620938,1.84242154376493,0.821930127063997,1.30890404682158,0.631963331202949,-0.781382870743048,0.849400815697931,-0.314699328125025,0.666968035518528,-1.01398860883926,0.309266592295668,0.449444761424355,0.454923748127302,-0.0110228226619358,-0.244946289543169,0.186430781706267,-0.665821335673732,0.368173319581521,0.0343623456457452,-0.304876496465865,0.349421923955514,0.699268186202571,1.75698643500871,-0.136765348344717,0.251995659642844,-0.404107682626406,0.0560919774334709,-0.270606667404991
"owcbr",-0.00998910513462839,-0.00730364016014777,0,0,-0.909857579088004,-0.0593520000108557,-1.31610361667178,-1.00796174415433,0.215800849864755,0.62678879049259,-0.0219731888893221,0.0663748750898743,2.13145537025362,0,0.320993915307176,0.411146637816253,0.416339396857425,-1.66225346215387,-0.0473945737453891,-0.754161477207311,0.6845118797869,-0.638509002159657,0.0802899327149333,0.298686165246172,-2.8078866685781,-0.572127711242691,-0.251759666212791,-0.584643447864139,-0.843234505737889,-0.653345457781938
"owcdr",-0.143303556228099,0.0722646362029202,0.0260362259043635,1.02093151550481,-0.143932365331648,2.28867802134595,-1.31610361667178,-1.00796174415433,3.12159748835676,0.628840173690808,0.195487663527977,0.443863094095353,2.05153074753258,0,0.0318126738471469,0.517618176653957,0.416339396857425,-1.66331440002696,-0.0565437755355992,-0.600679795595163,0.71690966985828,-1.70403153239737,0.0802899327149333,0.822926384466625,0.696814108674548,-0.572127711242691,-1.08153681772613,3.59581423685112,-0.562868378055889,-0.653345457781938
"owcol",-0.0681829259766867,0.0324265624668962,0.0269279361973449,1.0821900534843,1.47979229507635,0.503353583297323,-1.31610361667178,-1.00796174415433,1.928244010632,0.630962351318808,1.06391440401504,-0.733034312967225,1.80704205325507,0,-0.423645450708093,-0.426219590438718,0.416339396857425,-1.67021049620205,-0.0541128296715579,-0.389642483378459,0.875714019925987,-1.60743191246205,0.0802899327149333,1.38409103856677,-3.37775679360763,-0.572127711242691,-0.515306402664595,2.38848381287531,-0.673036995572883,-0.653345457781938
"owcwm",-0.0541103918922005,0.033352537621099,0.0230269133886162,0.81419835733781,1.36453150932692,0.899963767106869,-1.31610361667178,-1.00796174415433,1.89988831109131,0.631068415635369,1.20320369283671,-0.989438719708774,1.7330773053029,0,-0.445874465953491,-0.455684792282799,0.416339396857425,-1.67127143407514,-0.0517079892138417,-0.408827693579978,0.971927351432187,-1.6436268236194,0.0802899327149333,1.38409103856677,-5.05764721990807,-0.572127711242691,-1.62238006037994,1.54967883701164,0.878345346659328,-0.653345457781938
"pdbbp",0.00605089479510945,-0.0129670192006668,0.00806197881163718,-0.213859769118751,-0.946551078879794,0.648022977469464,-1.93558463983126,-0.192369948349713,-1.26250781098656,1.5444976203903,-0.659767515234748,-0.0705861050855157,0.625034999514995,-0.448705782743265,1.04002600906793,-0.00896295509327075,-0.954526289493126,0.686662988868421,-0.123005334852702,-1.52156988526805,-0.110578038146884,-1.32029440076627,-0.6814043821169,-1.29110462693795,0.285263132956001,0.124452069394067,0.867589152730812,0.235877176304665,0.889061221823532,0.540075887933445
"pdbby",-0.00681720793966027,-0.00587480477830742,0.00640376697897519,-0.32777527881814,-0.831306196818908,0.611875753981692,-1.93558463983126,-0.192369948349713,-1.24342936414334,1.5368346326789,-0.780780575747171,-0.136975134184956,0.893065957867094,-0.569164576951738,1.13846149120447,0.1128482081219,-0.954526289493126,0.711329794417775,-0.135687349904203,-1.64627375157792,-0.542906555425743,-1.20884564262092,-0.6814043821169,-1.29110462693795,0.33851987113837,0.124452069394067,0.521156114048361,0.163761647571031,1.1987975956425,0.540075887933445
"pdbgs",-0.0131118686352382,0,0.00428657592507724,-0.473221652607788,-0.901614539386828,2.00904779187661,-1.93558463983126,-0.192369948349713,-1.21888702362449,1.5446476129052,-1.09008461489874,-0.120645813787884,0.998988480148729,-0.149442665129282,1.11539954895681,-0.0893105437518254,-0.954526289493126,0.719021593997681,-0.218948163916549,-1.56953291077185,-0.837816937236402,-1.46823722567441,-0.6814043821169,-1.97546676346073,0.420720523933031,0.124452069394067,0.0211037018962408,0.165893663926248,1.08356701960811,0.540075887933445
"rkbfb",-0.000719572716625454,-0.00801621484385496,0.00868565578226035,-0.171014531497779,0.102050839404643,-0.909800200191757,0.674967648516989,-1.51011187424763,-0.212127595645555,-1.34128222401185,-0.147071605643914,0.893418912742561,-0.88895884024666,-1.09981710112291,-0.111382037080551,0.65979926076968,0.458291488049501,0.742362227205671,0.0258715974324678,1.58643416737795,-1.41564837331689,-0.0428946428304674,0.164922634362915,0.0782365451784066,-0.158923040010169,-0.0496928757651221,0.166685985698808,0.195059226748336,0.363984999644199,-1.96171777399457
"rkbfu",-0.027279507491931,0.00338547982973049,0.00410997573488142,-0.485353697671579,-0.487561779390117,-1.23338332801564,0.674967648516989,-1.51011187424763,-0.0939751066568886,-1.34022540068958,0.054868927801755,1.04298746726295,-0.379287177016785,-0.209132352920749,-0.320056659659666,0.890033367524754,0.458291488049501,0.543834227703617,-0.312913554286338,1.55765635207567,-1.37201540706637,0.969022186628595,0.164922634362915,-0.053679909789819,0.326353419152659,-0.0496928757651221,0.212921111062166,0.774688063676997,0.259983647568807,-0.448989379528353
"rkblh",0.00346578748254039,-0.00863163700853385,0.00648761164806341,-0.322015334264236,-0.0436647764013936,-0.248821357643513,0.674967648516989,-1.51011187424763,-0.538667830799723,-1.32405600385873,-0.38884302402056,0.47423429142198,-0.815317341432777,-0.885476180419568,-0.540723097310306,0.554053191349262,0.458291488049501,0.983725593333752,-0.915408367026089,1.58643416737795,-1.32296550532089,0.420037659383188,0.164922634362915,0.0782365451784066,-0.065591400029522,-0.0496928757651221,0.407075158558105,-0.0287819650777201,0.243213702678414,0.672676274982938
"rkbmb",-0.014582671168652,0.0210566443419181,0.00291261285576801,-0.567609896778763,-0.211476242893289,-0.71573975480248,0.674967648516989,-1.51011187424763,0.705873390059679,-1.3359217105338,0.306576322225684,0.634747121246183,-0.425402723997253,-1.03722014639137,0.41430500679089,0.416903964459734,0.458291488049501,0.987041024187159,-0.268558709969122,1.54806374697491,-1.40705874038295,0.0671012845184185,0.164922634362915,0.298686165246172,0.185933902720018,-0.0496928757651221,0.443658383301302,-0.277599013838311,0.346521186544297,0.672676274982938
"sapca",0.0295399505518787,-0.0375473686283087,-0.00432542707196701,-1.06484733734679,0.751809470562151,-1.31405618303837,0.325263225780742,0.544210394353261,-0.518377488952568,-0.634420215141686,0.534954650782746,-0.587238058947047,-1.0239747994754,0.363143718384538,1.1753345545636,-0.705143218969937,-0.600712713844182,0.883864816029112,-0.800485985225347,0.703914498108095,-0.388984654049412,0.474792004926251,-0.221002485151881,0.763030583908361,1.53787591520634,1.08224926776961,-0.53789015911827,-1.52184399369908,-0.0691813406390306,-1.87133955571156
"sapdc",-0.0134540821611931,0.03870010141653,0.00848724687583326,-0.184644787451421,-0.0462521742415347,0.521875786909977,0.325263225780742,0.544210394353261,1.2786918122857,-0.641308665953156,2.49862279162445,-0.657520873477578,-0.345156708554935,-0.0604081102662684,2.38303032145477,-0.152428016040563,-0.600712713844182,0.552454347922477,-0.991244479298693,0.723099708309614,-0.340703647593251,1.5928832909352,-0.221002485151881,0.763030583908361,1.43658673382516,1.08224926776961,-1.14022073269543,-1.13946125233665,0.246224250002535,-1.87133955571156
"saphd",-0.0340283730345662,-0.0202741437324976,0.00525384524862983,-0.406772375236398,0.162761750202304,-0.851834511912057,0.325263225780742,0.544210394353261,1.25761981344938,-0.629976464063677,0.182128036955927,-0.716938144450074,-1.0239747994754,-0.0162565338096238,0.63977588213919,-0.669181223438113,-0.600712713844182,0.426202741024712,-0.472516566501435,0.761470128712651,-0.315897159738546,0.453185168838217,-0.221002485151881,-0.053679909789819,-0.152818939547734,1.08224926776961,-1.42689869984445,-1.15028264538357,-0.344369891572451,-1.87133955571156
"sapld",-0.0192194081106255,-0.0222512651724162,0.00382404056025208,-0.504996815949535,0.848714079433753,-1.66454325436436,0.325263225780742,0.544210394353261,0.251271893616857,-0.637699932627857,0.228264900466111,-0.473086383721872,-0.441741004539793,-0.321343459914851,0.552977045494032,-0.648709351785297,-0.600712713844182,0.534285786845803,-0.513161722083671,0.598395841999743,-0.347320704254721,0.730314128121189,-0.221002485151881,1.20395699067232,0.393202676650198,1.08224926776961,-0.0556142277077093,-0.77944916030505,-0.103264522247948,-1.87133955571156
"sfbcc",-0.0165843990556928,0.0210594812565209,0.00153109720599179,-0.662516986634285,0.418780241388887,0.462226902081424,0.665982636546501,2.2562775721363,-1.20847546035238,0.200533873512934,0.556934198486667,1.46545334056233,0.948079198141176,-0.232587194482266,1.57204404818228,0.214502312941408,-0.925132778658545,0.267592528997688,1.61506561999516,-0.475975929285292,-0.765717420095947,0.444083689832906,-2.10323376980299,1.75119974773793,1.79283344190694,0.821031850030827,-1.42940297227587,-0.0128903048288815,0.199405854062742,0.546874808712357
"sfbfm",-0.000896644690329168,-0.000614059072038295,-0.0231800033570475,-2.36011530334181,-0.0308228509730136,0.577368761586398,0.665982636546501,2.2562775721363,-0.876821012769885,0.225197328636441,1.0540422742857,0.481580250255578,1.75024854983245,0,2.32482718946577,-0.156356074992232,-0.925132778658545,-1.31479630871674,0.406149662705555,-0.284123827270107,-0.4622573146011,0.296605818611967,-2.10323376980299,1.668323637662,-1.05071487481316,0.821031850030827,-1.20838178845682,-0.346852827522867,0.261419653508611,0.331075174148362
"sfbgc",-0.0144428660388616,0.0829988219388692,-0.00340121074443413,-1.00135570621159,0.217932244275317,-0.309024644854142,0.665982636546501,2.2562775721363,-0.0107196890847186,0.202405596746365,1.03908379094557,0.49124046084868,0.699566831788368,-1.15439535945272,1.80525346663594,0.422428511426808,-0.925132778658545,0.141340922099922,2.46426488247663,-0.370457273176941,-0.360975795093311,0.206518372552772,-2.10323376980299,1.64330931349404,-2.38900486326311,0.821031850030827,-2.67371088153592,-0.482406278355763,0.644866087135384,0.546874808712357
"sfbsm",0.00423411303530041,-0.00606054084771173,-0.0183821039190018,-2.03051015326036,-0.131212152533849,0.862642482200579,0.665982636546501,2.2562775721363,-0.91333949472147,0.22382218503637,0.663568106536018,0.729982965563719,1.32980456486637,-0.242373300521496,1.35152644567737,0.024815242584336,-0.925132778658545,-1.31479630871674,0.0812285599244167,-0.312901642572386,-0.473876959237983,0.233263424713477,-2.10323376980299,1.5363930701327,-2.17612864509787,0.821031850030827,-0.0192369063265798,0.295878432431749,0.446024966188334,0.331075174148362
"sosch",-0.0135437479015239,-0.00302828190628213,0.0120189717027274,0.0579769487158924,-0.706359919803732,0.185244552795074,0,0,-1.58827515324184,0.880020338492786,0.0349690283547461,-0.0169721932041191,0.62670311316757,-0.00252793534856138,0.625650086095947,0.0551728802860143,0,0.802570451503555,-0.0163778876081441,-1.31053257305135,-1.31755101716844,-1.35045788125653,0,-0.890654278547106,0.330331230775673,0,0.861121779133184,-0.0182418980397741,0.42274824624111,-1.19932201747109
"sosva",-0.0243697510359547,-0.0032691986383673,0.00892767310167942,-0.154388473382246,-0.495489576711244,0.76098954983644,0,0,-1.28044496542511,0.877412276792761,0.154965085156955,0.13926199884491,0.619153648514347,0.139885012871125,0.453930300121168,0.187542015473408,0,0.650591101183346,-0.0621074903356689,-1.19542131184224,-1.01432543566832,-1.03613197245898,0,-0.606495758537639,0.560665119572849,0,-0.0243724448388223,0.57249537112302,0.268434381098493,-1.19932201747109
"soswi",-0.0445602381568545,0.00435233556134118,0.0169458157524477,0.396440310319281,-1.42471346933964,0.798683356324939,0,0,-0.392488275601808,0.872981258525864,-0.222654142799864,0.388102493729277,0.905809397500762,0.0653554462856987,-0.516057735850201,1.14455892843828,0,-0.410744623609529,2.86720405208522,-1.22419912714451,-0.295934235492151,-0.649322524715688,0,-0.053679909789819,0.770157077189237,0,-0.956312720108895,0.479684446747763,0.106116667305589,-1.19932201747109
"tjrbr",-0.0826255365266892,0.0423512545517331,0.0216789191004852,0.721594111378597,-1.42955781224249,1.38842508181278,1.64656787409441,-0.906122264354065,-0.818280158729419,-0.49236519463114,1.48795355093909,1.21409141364328,-0.270965116036912,-0.240025697698936,1.62517801587437,0.829768768044686,-0.218555904582662,0.994865441001202,0.300662460686003,-0.293716432370867,-1.36026094631338,1.28790175784672,-2.23864609243976,-0.890654278547106,-0.0842863629362473,-0.659200183822286,-0.214798959047891,3.59989788738809,0.369023008029767,1.70264391469691
"tjros",-0.0577184979295178,0.042379845138335,0.0280353552312233,1.15826730803661,-0.930753694686329,2.07867774362155,1.64656787409441,-0.906122264354065,0.946911952755177,-0.491222781352569,1.58927453393305,0.394244465914302,-0.175554279149532,-0.400862638251261,2.06404867595529,0.771078405250159,-0.218555904582662,0.999109192493563,-0.0593716146413415,-0.00593827934808921,-1.17753171558483,1.85581207582529,-2.23864609243976,-0.38607083108663,-0.118025026431433,-0.659200183822286,1.73273300977221,2.39531667033496,0.691216308405459,1.70264391469691
"tjrpr",0.0315802105553764,0.0341787950354899,-0.0104699165256638,-1.48696026295337,-0.617748047433288,-1.6956431321133,1.64656787409441,-0.906122264354065,-0.751186137655934,-0.487689426269052,-0.173695178248589,1.37103101537848,-0.618224698421775,-0.665195580902281,0.572646951857835,-0.606893727525052,-0.218555904582662,1.1508233083455,-0.634217048415789,0.435321555286837,-0.886930547345173,-2.17534602987354,-2.23864609243976,0.194596944355751,-1.40752918634145,-0.659200183822286,0.646345483914027,0.342743136554355,1.0644054157048,1.72384477242904
"tjrsb",0.0216341395254568,0.000293130102490905,-0.0200711364011237,-2.14654297386258,-0.716139165445303,-0.784483478862037,1.64656787409441,-0.906122264354065,-0.73347291714503,-0.487063392145119,-0.362410316164062,0.517696539805576,-0.577753953317485,-1.53644211010825,0.831554202605483,-0.454570738953285,-0.218555904582662,1.14339674323387,0.0310248934342567,0.416136345085318,-0.896835158391305,-0.322570313937721,-2.23864609243976,-0.053679909789819,-1.17602884285316,-0.659200183822286,-2.19290518188097,-0.096132708334719,0.832851237849269,1.72384477242904
"welht",-0.0711308033698312,0.015566883389579,-0.0294850713419356,-2.79325962123924,-3.18782079970439,-0.0800940724065419,-0.455855669456253,0.214811082714255,0.588030989688429,0.875009595335969,-1.96106926170638,-1.76546347001633,0.578279443874518,0.553102821120501,-1.69385737481585,-1.22718715411256,-0.438843195068454,-1.6861245642984,1.22951347714496,-1.23379173224527,1.35171751150183,0.844238739838963,0.454366473999011,-1.29110462693795,0.338563848806946,-0.0496928757651221,1.52959204954926,1.07967863622158,-2.70549140752327,0.371237461418757
"welin",0.0420643576122543,-0.0328873186368126,-0.0128080634163474,-1.64758581727515,-1.61732011183604,-1.0076207664604,-0.455855669456253,0.214811082714255,-0.98897362756059,0.877777963127892,-0.147071605643914,-1.64698016644287,0.00601204973972898,1.1850280435825,-0.159193062028333,-0.104036001408209,-0.438843195068454,0.85376070388017,-0.389750487455225,-1.82853324849235,1.64024542592804,1.33002041085184,0.454366473999011,-0.890654278547106,0.326442145336681,-0.0496928757651221,0.019272450875485,-1.76744253390301,-0.369318724748969,0.371237461418757
"wellm",-0.0434120935425118,-0.00145256591707094,-0.0117332154677513,-1.57374612472084,-1.88007937812848,-0.0444896501098374,-0.455855669456253,0.214811082714255,-0.636782540549012,0.880332674349358,-0.59173817774212,-0.224289937253523,0.31157600205577,0.480286200422062,-1.27074630053569,0.0461021358074687,-0.438843195068454,0.0665448020470446,2.96563346331068,-1.17623610164072,0.444402146548105,1.5662346586498,0.454366473999011,-0.890654278547106,0.521536201887864,-0.0496928757651221,0.27735579466808,-0.29977627191524,-2.0984257592383,-0.178365918791542
"welsm",-0.0880522003937623,0.00425335197737259,0.0101499500945784,-0.0704207293960005,-2.46479967863557,1.25740140905486,-0.455855669456253,0.214811082714255,-0.358997749952904,0.880913035879832,-1.96106926170638,-0.245869029686415,0.552484802100634,0.328837682737017,-1.69385737481585,-0.119174104251828,-0.438843195068454,-1.3917143045158,3.62137821535439,-1.02275442002857,1.04387569544709,1.99427802618809,0.454366473999011,-0.606495758537639,0.953594708326765,-0.0496928757651221,2.88290478849456,0.0252491842373912,-3.30862321506323,-0.178365918791542
"wkbfr",0.0234944269558546,-0.0268521084679477,0.0285535254581902,1.1938644641739,1.52925669697167,0.407858100635814,-0.50250293355586,2.31363883161204,0.644297025033147,-0.76524984931517,0.573653200227835,-0.0462281376199752,1.34208156173839,0.338910721703027,-1.89473775496687,-0.650399499308743,0.505427343786241,-1.06176262598467,-0.897818290150532,0.982100046030114,-0.634556566581659,-1.44812941765182,1.26853306385259,0.478810334028017,0.209368733231527,-1.44285243703864,-0.495070806310236,-1.64122475178222,-0.0125510371161332,0.203320734552035
"wkbmb",0.0226422765860451,-0.0161351436902159,0.0130562311976563,0.129234397087655,2.07384355449402,-0.646754547381734,-0.50250293355586,2.31363883161204,0.593312081985564,-0.767809144348637,-0.37133380197247,-0.4599659253191,0.729743631859279,0.69343743461835,-1.89473775496687,-1.09932599404957,0.505427343786241,-0.848514113493482,-0.746542209283642,1.04924828173543,-0.539808011148254,-0.993979337007255,1.26853306385259,0.699268186202571,-1.10549896600299,-1.44285243703864,-0.391736877626138,-0.819750672606575,0.524400088533343,0.203320734552035
"wkbmr",0.0163293880056261,-0.0308170856038757,0.0195706520811564,0.576760799157136,2.00240121445791,-0.617612308309076,-0.50250293355586,2.31363883161204,0.290156035239842,-0.768585845826455,0.150493845843712,-0.378033852272925,1.1500037305138,0.082899810610576,-1.89473775496687,-1.33506676368854,0.505427343786241,-0.874772325852471,-0.779920677202121,1.16435954294454,-0.624475551104585,-0.821356745669201,1.26853306385259,0.822926384466625,-0.733341955064848,-1.44285243703864,-0.947280654382092,0.109391239200847,0.0194575311722756,0.077330337191044
"wkbwb",0.0110155745277796,-0.0161748099249778,0.0121241830561949,0.0652047375425905,2.04893442336713,-0.851273649490073,-0.50250293355586,2.31363883161204,0.334234138752102,-0.769757264448738,-0.11800798659357,-0.437914315507626,0.343803296177855,0.542529340761458,-1.89473775496687,-2.17427187848873,0.505427343786241,-0.734993761072802,-1.16332668706238,1.01087786133239,-0.467415786016418,-0.810241125263566,1.26853306385259,0.699268186202571,-0.318646268153471,-1.44285243703864,0.00201034168074283,-0.778138331422139,0.142615435376096,0.203320734552035
"wqbcr",-0.0595593977676962,0.0140355395599034,0,0,1.2583469931297,0.757223270865402,-0.487312445692086,-0.199727970327254,1.78895681759979,0.6561902519589,-0.362410316164062,-0.210681216867424,0.418669806336956,0.141790633919908,-0.432471299605858,0,0.344739682525202,0.603114131362547,0.223925056771343,-0.428012903781496,1.16306515321438,1.92444734533696,0.896149176601474,-1.29110462693795,0.345794027204894,-0.572127711242691,-0.0187987802361115,1.00100404957354,-4.58422526837408,1.2002904448659
"wqbmh",-0.017312791804789,0,0,0,-0.59125501062596,-1.08726400964214,-0.487312445692086,-0.199727970327254,-0.434566317589968,0.652726927336497,-0.914203153938571,0,-0.747888545172041,0,-0.0227633916733355,0,0.344739682525202,0.842090387276174,0.0230001461553109,-1.13786568123768,2.23643484235458,1.03137175778088,0.896149176601474,-1.29110462693795,0.542161906220001,-0.572127711242691,-0.369220709341166,-0.238272141039842,-0.895690060159224,1.2002904448659
"wqbmp",-0.0395382560488712,0.0110148083184118,0.0235811987280127,0.852276542351656,-0.393220187936688,-0.650147582934252,-0.487312445692086,-0.199727970327254,-0.679215433987036,0.654802375547716,-0.918306909148114,0.127199519143465,-0.956546003214668,0,-0.464061536572927,-0.650014011428298,0.344739682525202,0.760132936579936,0.102719808552067,-0.428012903781496,1.12369926033996,1.94375750679711,0.896149176601474,-1.97546676346073,0.430067028013367,-0.572127711242691,0.181858085310527,-0.0710977312019764,-3.65416632251786,1.2002904448659
