"reserve","station","do_pct_trend","domgl_trend","temp_trend","spcond_trend","turb_trend","do_proportion_below2_trend","chla_trend","no23f_mdl_trend","nh4f_mdl_trend","po4f_mdl_trend","do_pct_intcpt","domgl_intcpt","temp_intcpt","spcond_intcpt","turb_intcpt","do_proportion_below2_intcpt","chla_intcpt","no23f_mdl_intcpt","nh4f_mdl_intcpt","po4f_mdl_intcpt"
"rkb","rkbfb",0.0774456244029992,-0.000719572716696177,0.0432122322080132,0.00924875003171601,-0.252781732757388,-0.00801621484482715,0.0181858352263869,-0.0533911402003195,0.0427415831321981,0.0281222585842892,-79.2050934064711,6.64487977185382,-60.3405911726777,25.3539372978936,517.339016848344,12.2137237530486,-35.0882822868258,102.280355715861,-89.7671091478625,-60.9782542489305
"rkb","rkbfu",-0.229956218951971,-0.0272795074919303,0.0657428335248244,-0.0577824277453532,-0.0293842017043449,0.00338547983148323,0.00765656511676815,-0.0125024573064682,0.0496644007178936,0.0410142486450928,534.709186006667,59.932437573227,-106.063626590803,154.757402028298,66.1130777031333,-11.7397621269486,-14.3670403340791,20.865319265897,-103.408468283219,-87.2061822821348
"rkb","rkblh",0.0977724784676845,0.00346578748253975,0.0535195448612508,-0.176990535601946,-0.209816413611281,-0.00863163700871913,0.0135448726109517,-0.0428989026889668,0.0263560077524811,0.0214914673355264,-116.059576420388,-1.54167218137115,-81.2923021479714,405.159457857842,431.11262432778,11.8762529281059,-25.8456804968843,81.2640468182773,-56.7076889380421,-48.2344142865192
"rkb","rkbmb",-0.158154992838486,-0.0145826711688846,0.0456613212179435,-0.0490064898401141,-0.0940264745572135,0.0210566443469529,0.00498872206254403,-0.0607374498465778,0.0275365155257317,0.0147604031529082,382.206508090102,33.6153598660393,-65.6398835323226,146.174968190485,199.65224902441,-45.7120934817378,-8.81935073846284,117.779752371492,-58.702592394975,-33.4117817001922
"sap","sapca",0.474322730783871,0.0295399505524908,0.0547386651413473,-0.154252282254751,0.528341460299647,-0.0375473686280422,-0.00995750804340308,0.0275522774822582,-0.0489699041289501,-0.0475301918679255,-867.717535669133,-53.0239853268254,-88.7909382665021,358.954729217634,-1047.09260635781,71.2441134020599,22.2246565176879,-60.8301634601044,95.4267145327169,92.7018311554961
"sap","sapdc",-0.0373889033316529,-0.0134540821609144,0.0796332693933178,-0.191995277977746,0.481712878521171,0.038700101412992,0.0174211031298809,0.00482572733438481,-0.049487018508943,-0.0167629387547744,140.012233216474,32.0152797912163,-138.60623676724,427.719291682195,-952.593275783332,-80.7106796487219,-33.6197911133399,-13.9817766587492,98.0388889441981,32.1382345965484
"sap","saphd",-0.292166449350623,-0.0340283730336285,0.0542575831042805,-0.0893610782012213,-0.249971703652642,-0.0202741437359954,0.0123214200257461,0.0122385382157264,-0.0621235337067416,-0.0492605619596633,659.4782565148,74.0867560996276,-87.3530725848539,219.082917420944,513.442834940305,36.5023976971683,-23.1637166953978,-30.0591799872647,121.520102486608,95.5965825382118
"sap","sapld",-0.145749265984154,-0.0192194081106809,0.0604279341792729,-0.0974030264267032,0.00138992466320078,-0.0222512651739521,0.0103294187328606,-0.0117864733474454,-0.0433512423230098,-0.047317769266954,375.615881134152,44.9861108791465,-100.212344442639,237.700110397234,23.8430825541117,39.9836392166255,-18.5456546015904,19.2296742124776,83.8232372957464,91.5515577212025
"sfb","sfbcc",0.063777593566814,-0.0165843990556929,0.0540549362177837,0.323682681118105,0.64571142728716,0.021059481258098,-0.00144461370132317,-0.00953128172395624,0.0694495355963266,0.00363168714758505,-36.645615871079,41.3383532235353,-92.9149806893988,-617.277196017345,-1252.56806640961,-49.2565704948882,4.73882425244215,17.3579123155776,-143.152459481751,-9.68435981489836
"sfb","sfbfm",0.0726009499041265,-0.000896644690510548,0.0507713016115686,0.0844896112983536,-0.663319046781763,-0.000614059073200486,-0.0548720992360668,,0.0174175407172962,-0.0143439963824352,-72.6161352725552,8.81077000295277,-85.6081791715393,-162.183363901214,1380.81672017152,-6.50534947533015,112.093103840464,,-37.7868661050903,27.3691676337479
"sfb","sfbgc",0.132041513020099,-0.0144428660395979,0.0487654803102042,0.491703110711165,-1.27940225794084,0.0829988219455212,-0.00596859642537617,-0.0673036333798089,0.0123245127070385,0.0192237506811532,-185.121664526017,36.0105833804179,-81.2239563557632,-958.969429059939,2621.34621016271,-172.153049534164,13.64721935096,133.375903629847,-27.573488327652,-40.7773928562112
"sfb","sfbsm",0.122445759473984,0.00423411303522993,0.0493609661156517,0.020201539359019,-1.18140446578226,-0.00606054084746867,-0.0424204694450423,-0.010714098110555,0.0295344512762471,-0.0069142258217482,-167.440698922208,-1.00492666056913,-82.784665952588,-33.158139835875,2420.90505464008,3.51963640238639,86.8507968031612,20.5859567751968,-62.508615644339,11.4401407097895
"sos","sosch",-0.113293352663651,-0.0135437479015242,0.0140989838003954,0.000889373216105971,-0.0275530119180194,-0.00302827841885368,0.0261925026192847,0.00261028109045724,-0.0108140538117868,-0.00615084124015557,325.086678932464,35.9810909088117,-16.4632592376312,44.456177431266,59.0487734259638,-4.1241141463519,-51.8829754508281,-7.59051954783933,18.2078258482276,8.92599996556539
"sos","sosva",-0.230647793432381,-0.0243697510345133,0.0210975349949121,-0.0081585709294459,0.0784814373177618,-0.00326919863838954,0.0189463374789499,0.0126146976408367,-0.00413316217880428,0.00115901069477463,558.626743452567,57.5228068240501,-29.8002203601365,59.5540894885213,-153.31755260356,0.54295968708908,-37.0731409982729,-27.7862296947593,4.8667394771957,-5.89106068151466
"sos","soswi",-0.300164361366131,-0.0445602381568499,0.0297099517472652,0.571427641064231,0.174921281494118,0.00435233556251038,0.0346263120768155,0.00820901025599082,0.00719046614654759,0.0532644436607749,689.433225676777,98.0429823692075,-46.4608720326745,-1128.67008746778,-344.093457256871,-16.1477390948434,-69.5810631502242,-18.3558344418432,-18.1328930312713,-111.968415479465
"tjr","tjrbr",-0.930579908592541,-0.0826255365255613,0.0728427732440549,0.0636181788963509,-0.218422659551246,0.0423512545543449,0.0506214815691968,-0.0120912384362969,0.0523984829034636,0.0375001652084892,1956.71174034814,172.858743971306,-129.212970454694,-77.8456879562816,444.437733792711,-87.8815552110697,-101.583220770478,20.68827786597,-107.35559082816,-77.4811888963231
"tjr","tjros",-0.653562165708425,-0.057718497930299,0.0854874497497777,-0.00761725744771598,-0.233954288962428,0.0423798451406387,0.0624553112024164,-0.0235297123167014,0.0100839476189953,0.0355837882202114,1381.17594782833,121.238929187583,-153.459506719124,64.8962275134892,477.350135640338,-87.3350053574367,-124.874165603941,43.745890349769,-22.1742464662358,-73.2326333032445
"tjr","tjrpr",0.340590213365356,0.0315802105553696,-0.00426737346142073,-0.121354728744579,-0.827578892462634,0.0341787950305132,-0.0236938184227376,-0.0449746716698123,0.0723277575611015,-0.0443905548161436,-601.804736978825,-57.363797006239,29.646442992963,297.331390971062,1679.91814157503,-74.376463281144,48.6534303492682,86.0572810981811,-149.697794489356,86.1409572002185
"tjr","tjrsb",0.33118121811952,0.0216341395254554,0.0369851779072637,0.0102683682130412,-0.72100746446128,0.000293130103132989,-0.0492534599266343,-0.0923153184985507,0.0190023267134519,-0.034463730745429,-579.462800428056,-37.0762504790052,-53.9805442042029,31.3725576307158,1461.63503664215,-5.84984987237458,100.028538278973,181.696404211983,-42.158655248879,66.2740279538694
"wel","welht",-0.417929381355174,-0.071130803370634,0.0629644964058638,0.247398304135795,-0.0237631175031197,0.0155668833888499,-0.0415461828762817,0.0397809325554221,-0.0633889714087479,-0.0113645991967767,938.317212345272,154.09788367691,-116.14354108757,-494.746670953827,50.0148960344777,-38.2599227288238,82.2348302946632,-82.3231157716329,122.330979589552,16.0551266048881
"wel","welin",0.715634261662426,0.0420643576144993,0.0737805564207454,-0.0729851900295223,-0.0293433565117221,-0.0328873186358674,-0.027021410581065,0.080492526256219,-0.111714861454098,-0.0167858795764382,-1345.97695837334,-75.7571913299684,-138.856562567224,194.963639623942,62.706703083069,62.4460071874278,54.2217389086175,-165.989017608198,221.209533918035,29.1046261087208
"wel","wellm",-0.102291630178205,-0.0434120935426068,0.0790399303988728,0.590902636717797,0.060468398693513,-0.0014525659170197,-0.0232651574113317,0.0318067567589002,-0.0334180807743592,-0.00202477169072244,303.308925686571,96.9392145052685,-147.576917003294,-1161.27580410043,-117.648701212762,-3.12717502114888,46.3166258279776,-67.1919173463916,62.9356631638813,-1.74601039986719
"wel","welsm",-0.234099860412733,-0.0880522003937631,0.0885704315087353,0.720646643598663,0.259366988938222,0.00425335197763754,0.0272058083721462,0.0235961161282695,-0.0163127782655382,0.000723681115972708,567.455529220496,187.548023407254,-167.118603890108,-1442.58541725734,-517.525699166907,-17.7477273742343,-55.6328530778237,-49.9118274660167,27.6265105805766,-8.18875825475018
"wkb","wkbfr",0.307841928628878,0.0234944269553991,0.0119243006821947,-0.173510207242666,-0.0832382255545429,-0.0268521084744263,0.0616345603089458,0.0256573433353915,-0.0134367153180673,-0.0359832767129082,-533.749111264755,-40.1814119492791,-1.25661984705355,361.030116700917,181.14223852505,50.2754684538129,-121.298564524533,-52.5423266971685,23.7333967724891,65.9907559817003
"wkb","wkbmb",0.37972095346388,0.0226422765860435,0.0220360747997406,-0.14357910246816,-0.688538961083288,-0.0161351436929214,0.0296074253937672,0.0489349678113185,-0.0325966512800315,-0.0416204598836287,-671.639899563297,-37.9382293429052,-21.2408553595874,305.044966981636,1405.22828091561,28.8800299461512,-56.2935732289442,-100.616660451449,61.7055203017926,77.3254218182113
"wkb","wkbmr",0.236747230522474,0.0163293880051777,0.0258795633857778,-0.15018328215265,-0.517216087628523,-0.0308170856097367,0.0441416195592815,0.0121676834839173,-0.0281140632653936,-0.0393597682538721,-384.188530628805,-25.2345891939685,-28.8782212842797,317.393969046369,1061.20909191142,58.1026760814174,-85.6528934558307,-25.8191659710616,52.9730022560866,72.754781086196
"wkb","wkbwb",0.208199001252739,0.0110155745278185,0.0261270556741714,-0.226043030660953,-0.326310489702517,-0.0161748099223852,0.0260199777574063,0.0356566999745175,-0.0349559490099227,-0.0496100754615728,-322.41796879191,-14.2291583673956,-29.6469541052695,471.859044972197,674.664975045912,28.2027864619303,-49.0732172340542,-74.5205959452376,66.6164237867767,93.4033454342306
"wqb","wqbcr",-0.44069642100407,-0.0595593977676925,0.087015632549741,0.0484351092182089,-0.0204346972327047,0.0140355395622805,0.023674337527249,0.0123095912563544,-0.025592478923325,-0.0293119345035418,978.121932533585,128.123789931224,-160.991853160425,-54.1970940513634,43.6100253953475,-32.085110183153,-45.3684997336582,-27.6055521356355,47.6614079215773,54.3634458143051
"wqb","wqbmh",-0.0598975995589465,-0.0173127918047889,0.0671310635587691,0.0086806119054762,0.0699634634868029,,0.0390556590551961,-0.0214448883766775,-0.0151006855624858,-1.6873454108037e-05,221.895484243984,43.9953479138683,-122.733589813655,30.4690745847062,-138.458487186096,,-77.7484868653681,38.0953693284018,25.9051531774292,-4.38061644164971
"wqb","wqbmp",-0.322634630668027,-0.0395382560471799,0.0874455785078439,0.0244537437428375,0.018360467789271,0.0110148083180789,0.0518614270031883,0.0541713754162519,-0.0142243844123953,-0.0523683058681908,751.281669941057,88.519114167181,-162.581434645372,-2.80371807642549,-35.7130164328834,-27.7213252980137,-103.334285685484,-114.663033278418,24.1775449501328,100.699312501724
"wqb","wqbsl",-0.582004383001023,-0.0645307511163968,0.0797620909955747,0.0424733153432961,0.105466648759142,0.00831896468258709,0.0648962898539027,0.0475817004695958,-0.0282958878666489,-0.0302611902756293,1269.29347871366,138.516212659673,-146.558034518111,-40.2603377355621,-210.854561640255,-22.2739291912855,-129.700943516728,-101.714924413612,52.6387492849613,55.8273966870295
