,station,parameter,Slope,std.error,conf.low,conf.high,statistic,p.value,Intercept,R2_adj,Dev_expl,model_error,ar1_start,threshold,model_refit,ar1_end,ts_start,ts_end,ts_length,n_points,Fall_estimate,Winter_estimate,Spring_estimate,Summer_estimate,Fall_p.value,Winter_p.value,Spring_p.value,Summer_p.value,Fall_std.error,Winter_std.error,Spring_std.error,Summer_std.error,sig_trend,sig_autocorr
289,sapcawq,temp_median,0.054738665,0.022282715,0.011065347,0.098411984,2.456552785,0.014854323,-88.79093827,0.954668754,0.956724264,FALSE,0.2342,0.133051025,TRUE,0.0082,2004.704918,2022.953425,18.24850662,217,0.059659841,0.086149416,0.068658482,0.024346297,0.584359573,0.210894294,0.435309175,0.384011377,0.108406551,0.068008974,0.08731442,0.027730961,yes,yes
290,sapdcwq,temp_median,0.079633269,0.022496319,0.035541294,0.123725245,3.539835518,0.000493301,-138.6062368,0.947380076,0.949705467,FALSE,0.203,0.132140745,TRUE,0.0025,2004.286885,2022.953425,18.66653941,220,0.032802016,0.120808675,0.05424667,0.055502917,0.763366498,0.106144704,0.489117941,0.094119131,0.108404935,0.073470629,0.07787722,0.032560045,yes,yes
291,saphdwq,temp_median,0.054257583,0.01736804,0.02021685,0.088298316,3.12399001,0.002014232,-87.35307258,0.954828863,0.956676914,FALSE,0.1365,0.126515131,TRUE,0.0263,2002.038356,2022.953425,20.91506849,240,0.071829499,0.099052726,0.037382783,0.027612353,0.479696475,0.117119082,0.584849984,0.294296861,0.100947771,0.062270863,0.068044702,0.026098653,yes,yes
292,sapldwq,temp_median,0.060427934,0.016875841,0.027351893,0.093503975,3.5807361,0.000416196,-100.2123444,0.955173947,0.956961278,FALSE,0.1614,0.124962739,TRUE,0.0125,2002.038356,2022.953425,20.91506849,246,0.048717809,0.106782769,0.024517971,0.047004915,0.588682401,0.049191091,0.727637672,0.070733092,0.089616933,0.05316951,0.070071007,0.025531813,yes,yes
293,sfbccwq,temp_median,0.054054936,0.016801675,0.021124259,0.086985613,3.217235047,0.001511484,-92.91498069,0.947401804,0.950031528,FALSE,0.4109,0.135250364,TRUE,-0.0226,2005.2,2022.953425,17.75342466,210,0.037009798,0.052231544,0.0836985,0.047309427,0.639193731,0.277001096,0.076368873,0.010247614,0.078470059,0.04752335,0.046232227,0.017756341,yes,yes
294,sfbfmwq,temp_median,0.050771302,0.021893274,0.007861274,0.09368133,2.319036531,0.021652631,-85.60817917,0.958974455,0.961456394,FALSE,0.275,0.149445853,TRUE,-0.0072,2008.368852,2022.953425,14.5845722,172,0.017733014,0.0849712,0.041704123,0.042449674,0.887782372,0.348049365,0.550156846,0.106601784,0.124924218,0.08948693,0.069188484,0.02574215,yes,yes
295,sfbgcwq,temp_median,0.04876548,0.0223709,0.004919322,0.092611639,2.179862242,0.030658675,-81.22395636,0.954084495,0.956645627,FALSE,0.299,0.146494586,TRUE,0.011,2006.038356,2022.953425,16.91506849,179,-0.021558288,0.064816797,0.064735589,0.068570558,0.833237819,0.370084923,0.408847021,0.116651414,0.10178402,0.07153879,0.077555964,0.042863176,yes,yes
296,sfbsmwq,temp_median,0.049360966,0.021568212,0.007088048,0.091633884,2.288598005,0.023413762,-82.78466595,0.960488735,0.96288795,FALSE,0.2743,0.149882192,TRUE,-0.0048,2008.368852,2022.953425,14.5845722,171,0.016788715,0.097151864,0.043036733,0.044174685,0.892202502,0.273386022,0.572971557,0.084386524,0.123154303,0.087448198,0.075705594,0.024990832,yes,yes
297,soschwq,temp_median,0.014098984,0.015649121,-0.01657273,0.044770698,0.900944125,0.368549269,-16.46325924,0.71848598,0.72810502,FALSE,0.4561,0.125991257,TRUE,0.0094,2002.284932,2022.953425,20.66849315,242,0.021599106,-0.0019063,0.005271648,0.033428482,0.466896708,0.928137454,0.835850554,0.093236808,0.029498891,0.021038429,0.025331479,0.019598137,no,yes
298,sosvawq,temp_median,0.021097535,0.015219789,-0.008732703,0.050927773,1.38619103,0.166983179,-29.80022036,0.884147318,0.888572619,FALSE,0.5022,0.124207671,TRUE,-0.0062,2002.038356,2022.953425,20.91506849,249,0.018617971,0.011860995,0.007242708,0.037742435,0.609839402,0.570100023,0.824677876,0.069586337,0.036289547,0.020772463,0.032551028,0.020433522,no,yes
299,soswiwq,temp_median,0.029709952,0.01648541,-0.002600859,0.062020763,1.802196662,0.072774045,-46.46087203,0.937910303,0.94037491,FALSE,0.4518,0.123959006,TRUE,-0.0171,2002.038356,2022.953425,20.91506849,250,0.020642781,0.013345685,0.043322723,0.0413401,0.683544799,0.583903087,0.407106884,0.15047073,0.050391019,0.024237427,0.05189804,0.028389407,no,yes
300,tjrbrwq,temp_median,0.072842773,0.028992239,0.01601903,0.129666517,2.512492187,0.012758586,-129.2129705,0.810904624,0.818505872,FALSE,0.6059,0.133668434,TRUE,0.0148,2004.953552,2022.953425,17.99987274,215,0.066919276,0.067642492,0.057092529,0.106398302,0.191434298,0.008676157,0.145945151,0.010664521,0.050572103,0.024778989,0.038677738,0.040135195,yes,yes
301,tjroswq,temp_median,0.08548745,0.021958971,0.042448657,0.128526243,3.893053486,0.000128731,-153.4595067,0.877387769,0.882326306,FALSE,0.586,0.124457837,TRUE,-0.1408,2002.038356,2022.953425,20.91506849,248,0.071583078,0.066603184,0.087934742,0.129032711,0.161858502,0.034082834,0.006351643,7.00E-06,0.050552646,0.030699439,0.031090492,0.026209567,yes,yes
302,tjrprwq,temp_median,-0.004267373,0.038090143,-0.078922683,0.070387936,-0.112033536,0.910983848,29.64644299,0.947160891,0.951184556,FALSE,0.3565,0.171242848,TRUE,0.0082,2012.122951,2022.953425,10.83047384,131,-0.076687904,-0.07230922,0.04780088,0.04461668,0.674464626,0.554582096,0.554971474,0.433435714,0.180850534,0.120996508,0.080094624,0.056217473,no,yes
303,tjrsbwq,temp_median,0.036985178,0.034874002,-0.031366611,0.105336967,1.060537228,0.290414443,-53.9805442,0.920110436,0.924615192,FALSE,0.5238,0.14608709,TRUE,-0.0653,2008.038251,2022.953425,14.91517329,180,0.010474511,-0.010208109,0.059121634,0.11222288,0.927299985,0.888113114,0.22498058,0.007334565,0.114127712,0.072127368,0.048023824,0.039868829,no,yes
304,welhtwq,temp_median,0.062964496,0.016935499,0.029771529,0.096157464,3.717900351,0.000266781,-116.1435411,0.965234649,0.966809776,FALSE,0.2235,0.141081295,TRUE,0.0073,2002.2,2022.953425,20.75342466,193,0.067104196,0.302721298,0.080359444,0.041130777,0.445475982,0.052624607,0.316347014,0.263204177,0.08735078,0.129931009,0.079518622,0.036422358,yes,yes
305,welinwq,temp_median,0.073780556,0.014300053,0.045752968,0.101808145,5.15946046,5.28E-07,-138.8565626,0.958164286,0.959837334,FALSE,0.2116,0.125217506,TRUE,0.0278,2002.038356,2022.953425,20.91506849,245,0.052804264,0.067230606,0.050140987,0.095754049,0.413634214,0.012315906,0.479161172,0.000100021,0.064149709,0.026035125,0.070397332,0.022943283,yes,yes
306,wellmwq,temp_median,0.07903993,0.014266479,0.051078146,0.107001715,5.540255062,1.14E-07,-147.576917,0.966980507,0.968581817,FALSE,0.2199,0.146494586,TRUE,-0.0022,2002.284932,2022.953425,20.66849315,179,0.127478357,NA,0.098266708,0.062633945,0.110689813,NA,0.190633178,0.042896188,0.078582473,NA,0.074208648,0.030255071,yes,yes
307,welsmwq,temp_median,0.088570432,0.01951077,0.050330024,0.126810839,4.539566077,1.12E-05,-167.1186039,0.963270316,0.965270541,FALSE,0.2015,0.152582989,TRUE,0.0195,2004.286885,2022.953425,18.66653941,165,0.153176075,NA,0.06014781,0.099013505,0.147611516,NA,0.523679598,0.018978809,0.104177017,NA,0.093672558,0.040937375,yes,yes
308,wkbfrwq,temp_median,0.011924301,0.016880818,-0.021161495,0.045010096,0.706381684,0.480844851,-1.256619847,0.926574426,0.930041213,FALSE,0.037,0.140717213,FALSE,0.037,2002.038356,2022.953425,20.91506849,194,0.004745068,0.035009895,0.023807303,-0.008883185,0.95842608,0.575134353,0.698932734,0.739876979,0.090508783,0.062015715,0.061187642,0.026600879,no,no
309,wkbmbwq,temp_median,0.022036075,0.016565217,-0.010431155,0.054503304,1.330261732,0.185217968,-21.24085536,0.945571957,0.948427607,FALSE,-0.0178,0.14608709,FALSE,-0.0178,2003.367123,2022.953425,19.58630137,180,0.018727561,0.039318256,-0.002077422,0.000809555,0.844022235,0.612839032,0.976371951,0.973842715,0.094597118,0.07710614,0.069752318,0.024549696,no,no
310,wkbmrwq,temp_median,0.025879563,0.017899683,-0.009203171,0.060962298,1.445811264,0.150130445,-28.87822128,0.938098073,0.941410047,FALSE,0.1381,0.148159351,FALSE,0.1381,2003.367123,2022.953425,19.58630137,175,-0.002577219,0.068726312,-0.017091338,0.02062338,0.979707489,0.405451028,0.816488255,0.442109344,0.100658395,0.08171555,0.073219111,0.026594157,no,no
311,wkbwbwq,temp_median,0.026127056,0.01535002,-0.003958431,0.056212542,1.702086087,0.090451457,-29.64695411,0.947034548,0.949671579,FALSE,-0.0234,0.141448217,FALSE,-0.0234,2002.038356,2022.953425,20.91506849,192,0.038908376,0.074809875,-0.007114532,-0.011181369,0.68744774,0.268661528,0.912911939,0.658176607,0.096086747,0.066813476,0.064695505,0.025112049,no,no
312,wqbcrwq,temp_median,0.087015633,0.019318625,0.049151823,0.124879442,4.504235209,1.15E-05,-160.9918532,0.975453138,0.976656851,FALSE,0.1982,0.136889823,TRUE,0.0472,2002.452055,2021.70411,19.25205479,205,0.059533997,0.198294101,0.091641731,0.048969157,0.603918504,0.056720036,0.390902241,0.241167723,0.114097871,0.100304176,0.105919507,0.041352411,yes,yes
313,wqbmhwq,temp_median,0.067131064,0.017027654,0.033757474,0.100504653,3.942472782,0.000106215,-122.7335898,0.972252632,0.97338739,FALSE,0.1888,0.124457837,TRUE,0.0253,2002.038356,2022.953425,20.91506849,248,0.062368351,0.065302558,0.054746795,0.071873323,0.54454912,0.111498601,0.549957735,0.027550501,0.10233113,0.040417963,0.091067862,0.031833876,yes,yes
314,wqbmpwq,temp_median,0.087445579,0.014984611,0.05807628,0.116814877,5.835692134,2.42E-08,-162.5814346,0.974308427,0.975616513,FALSE,0.103,0.141448217,FALSE,0.103,2002.038356,2022.953425,20.91506849,192,0.142900082,-0.098614872,0.209145572,0.064798584,0.159412497,0.442169165,0.026259667,0.104925446,0.100232473,0.125319617,0.091319111,0.039359523,yes,no
315,wqbslwq,temp_median,0.079762091,0.01668842,0.047053389,0.112470793,4.779487282,3.82E-06,-146.5580345,0.966229561,0.967960838,FALSE,-0.0898,0.146905512,FALSE,-0.0898,2002.367123,2022.953425,20.58630137,178,0.011673181,-0.525675305,0.191031122,0.055712464,0.906934604,0.09905122,0.046387422,0.1770345,0.099374754,0.281749543,0.093426654,0.040792793,yes,no
316,acefcwq,spcond_median,-0.085505176,0.122861075,-0.326308458,0.155298106,-0.695950091,0.487160333,184.3393446,0.310522293,0.334209745,FALSE,0.6404,0.126515131,TRUE,0.1177,2002.786301,2022.953425,20.16712329,240,-0.070571226,-0.108072868,-0.082614082,-0.200029259,0.608467455,0.155475672,0.495357804,0.225049943,0.137027785,0.075093529,0.120390476,0.163119191,no,yes
317,acemcwq,spcond_median,-0.118491753,0.217866546,-0.545502337,0.30851883,-0.543873097,0.587062272,266.0538687,0.151583999,0.176278379,FALSE,0.7215,0.127853953,TRUE,0.1503,2002.786301,2022.953425,20.16712329,235,-0.00669569,-0.28481904,0.005631819,-0.27940225,0.968526547,0.139996977,0.977426601,0.268568843,0.168979999,0.190254144,0.198165299,0.249987656,no,yes
318,acespwq,spcond_median,-0.077228923,0.106686172,-0.286329979,0.131872132,-0.723888781,0.469840507,200.1195874,0.247313106,0.266605317,FALSE,0.7144,0.124457837,TRUE,0.0848,2002.038356,2022.871233,20.83287671,248,-0.034468704,-0.190266195,-0.038141945,-0.086470864,0.700691523,0.032680513,0.69803591,0.406540025,0.089243652,0.087013668,0.097832243,0.103461156,no,yes
319,apacpwq,spcond_median,0.030514922,0.139355128,-0.24261611,0.303645954,0.218972367,0.82686012,-27.71483989,0.283622997,0.304165369,FALSE,0.4806,0.125217506,TRUE,-0.0035,2002.038356,2022.953425,20.91506849,245,0.260804567,-0.236136033,-0.065288489,0.003448433,0.119610387,0.28000917,0.725665301,0.981064489,0.165095722,0.216576762,0.185192144,0.144688353,no,yes
320,apadbwq,spcond_median,-0.088223163,0.155518761,-0.393034333,0.216588007,-0.567283089,0.571086229,210.2674469,0.333242057,0.354515274,FALSE,0.5818,0.128126854,TRUE,-0.0198,2002.038356,2022.953425,20.91506849,234,0.06831842,-0.231038095,-0.184241916,-0.063702743,0.640582452,0.148313848,0.446161554,0.728575561,0.145533726,0.157665035,0.240194685,0.182637049,no,yes
321,apaebwq,spcond_median,-0.028956633,0.147537011,-0.318123861,0.260210594,-0.19626691,0.844577724,74.34731922,0.539060209,0.556898198,FALSE,0.5104,0.127582788,TRUE,0.0534,2002.038356,2022.953425,20.91506849,236,0.476474273,-0.157843493,-0.346555851,-0.226124273,0.018799623,0.421987273,0.043815863,0.339307773,0.196905597,0.19515507,0.168099817,0.234695886,no,yes
322,apaeswq,spcond_median,-0.081530011,0.147956886,-0.371520179,0.208460157,-0.551038975,0.582146827,178.6063926,0.516466409,0.53506631,FALSE,0.5512,0.127045595,TRUE,0.0727,2002.038356,2022.953425,20.91506849,238,0.405372415,-0.193159001,-0.363251312,-0.327156998,0.049295365,0.272046454,0.014600427,0.129961529,0.201790787,0.174158987,0.144285686,0.212984622,no,yes
323,cbmipwq,spcond_median,0.00343401,0.001664184,0.00017227,0.006695751,2.063480377,0.040217979,-6.456126299,0.148924928,0.173579452,FALSE,0.2165,0.12867794,TRUE,9.00E-04,2003.284932,2022.871233,19.58630137,232,0.004882305,0.003412812,0.003495532,0.002453051,0.006698594,0.491607329,0.003504769,0.148940934,0.00173366,0.004928437,0.001147427,0.001676646,yes,yes
324,cbmmcwq,spcond_median,-0.000244881,0.004176027,-0.008429743,0.007939982,-0.058639612,0.953301197,0.787876745,0.200119535,0.225774335,FALSE,0.5207,0.139997427,TRUE,-0.039,2003.284932,2022.953425,19.66849315,196,-0.000294941,-0.001142335,-0.000940345,0.001172907,0.968139288,0.464919724,0.39349153,0.826522956,0.007350686,0.001531704,0.001093507,0.005327626,no,yes
325,cbmocwq,spcond_median,0.027015965,0.023627365,-0.019292819,0.07332475,1.143418458,0.254428376,-53.44336382,0.294721406,0.322558155,FALSE,0.6194,0.144884707,TRUE,0.4028,2003.284932,2022.953425,19.66849315,183,0.073504277,0.015450779,0.004195373,-0.016913803,0.13957011,0.097937669,0.134248809,0.375177276,0.048960785,0.00860985,0.00276092,0.018923074,no,yes
326,cbmrrwq,spcond_median,0.002742305,0.001768703,-0.000724289,0.0062089,1.550460923,0.122428002,-5.149610663,0.187810811,0.217702739,FALSE,0.4433,0.127582788,TRUE,-0.0151,2003.284932,2022.953425,19.66849315,236,0.00181979,0.005833898,0.003467151,0.000840112,0.495561638,0.038171624,0.001563131,0.729654856,0.002653468,0.002746507,0.001043606,0.002419277,no,yes
327,cbvcbwq,spcond_median,-0.024827444,0.124165495,-0.268187342,0.218532454,-0.199954454,0.841684755,76.64102941,0.199579776,0.218553637,FALSE,0.8107,0.124207671,TRUE,-0.0302,2002.038356,2022.953425,20.91506849,249,0.082049716,-0.088237992,-0.06459191,-0.022186148,0.440241371,0.349616523,0.380913279,0.775720532,0.105616609,0.093601686,0.073174139,0.077523187,no,yes
328,cbvgiwq,spcond_median,-0.027488522,0.116264967,-0.25536367,0.200386627,-0.23642996,0.81329764,86.74457547,0.124868302,0.145111066,FALSE,0.8589,0.123466126,TRUE,-0.0517,2002.038356,2022.953425,20.91506849,252,0.035523645,-0.048396155,-0.024083069,-0.026384533,0.671086494,0.569503569,0.686086217,0.661678881,0.083248388,0.084626152,0.059302492,0.060000185,no,yes
329,cbvtcwq,spcond_median,-0.045220875,0.150450085,-0.340097624,0.249655874,-0.300570617,0.763998139,109.9950336,0.209665128,0.225326352,FALSE,0.7973,0.12371183,TRUE,-0.0104,2002.038356,2022.953425,20.91506849,251,0.124558555,-0.138358055,-0.107077003,-0.043493831,0.352865775,0.207944986,0.212172546,0.684166772,0.133030957,0.108710021,0.08492604,0.106411257,no,yes
330,delblwq,spcond_median,-0.00058106,0.064278083,-0.126563787,0.125401667,-0.009039778,0.992795146,4.554905072,0.360305154,0.378702263,FALSE,0.7201,0.126252379,TRUE,0.0872,2002.038356,2022.953425,20.91506849,241,0.118930486,-0.054570767,-0.0224866,0.013068061,0.171939247,0.134303086,0.486143591,0.863881288,0.086024952,0.035897872,0.032090815,0.075889716,no,yes
331,deldswq,spcond_median,-0.000729374,0.000707846,-0.002116727,0.000657979,-1.030412868,0.303864431,1.650739471,0.064968837,0.089573967,FALSE,0.5644,0.125217506,TRUE,-0.0397,2002.123288,2022.953425,20.83013699,245,-0.000733027,-0.000740699,0.000391732,-0.001622151,0.423443835,0.411318986,0.462858259,0.061509754,0.0009096,0.000894698,0.000530224,0.000851299,no,yes
332,delllwq,spcond_median,-0.025527725,0.096143313,-0.213965155,0.162909706,-0.265517424,0.790836403,57.36033003,0.474199829,0.489823891,FALSE,0.6046,0.12371183,TRUE,-0.0181,2002.038356,2022.953425,20.91506849,251,0.109261288,-0.060828222,-0.010701082,-0.176742206,0.35066519,0.083775523,0.905894119,0.243525897,0.11617227,0.034592543,0.09014372,0.150085403,no,yes
333,delslwq,spcond_median,-0.015606427,0.12083107,-0.252430973,0.221218118,-0.12915906,0.897339126,48.26635872,0.526966679,0.540496029,FALSE,0.6292,0.123959006,TRUE,-0.0466,2002.038356,2022.953425,20.91506849,250,0.147644147,-0.135183229,-0.046329021,-0.104964715,0.354965349,0.166884126,0.71218976,0.463701863,0.15840141,0.096610606,0.124987678,0.142342942,no,yes
334,elkapwq,spcond_median,0.04387255,0.0529596,-0.059926359,0.147671458,0.828415432,0.408334113,-39.23736,0.488781825,0.504407387,FALSE,0.4159,0.129801786,TRUE,0.0348,2002.038356,2022.953425,20.91506849,228,0.010126467,0.099267075,0.054200113,0.0361012,0.881576277,0.372680223,0.547036571,0.267330134,0.067660816,0.11042786,0.089435288,0.032227714,no,yes
335,elknmwq,spcond_median,0.060209702,0.056939955,-0.051390559,0.171809964,1.057424472,0.291460002,-72.14352296,0.448508317,0.464330848,FALSE,0.4963,0.128956163,TRUE,0.0462,2002.038356,2022.953425,20.91506849,231,0.02830363,0.097533463,0.016427137,0.107920807,0.706585975,0.326533127,0.840605321,0.009207057,0.074810706,0.098583586,0.081246036,0.040053033,no,yes
336,elksmwq,spcond_median,0.066870161,0.030392648,0.007301664,0.126438657,2.200208407,0.028838625,-85.14300333,0.393721451,0.412471931,FALSE,0.4604,0.130087379,TRUE,0.028,2002.038356,2022.953425,20.91506849,227,0.062665266,0.04247255,0.08762228,0.059925788,0.098364293,0.45168251,0.04669531,0.042487809,0.037270644,0.056045944,0.043078054,0.028798637,yes,yes
337,elkvmwq,spcond_median,0.008848663,0.026018867,-0.042147379,0.059844704,0.340086401,0.734133579,31.94718222,0.101322975,0.119530586,FALSE,0.6101,0.13398038,TRUE,-0.0462,2002.038356,2022.953425,20.91506849,214,0.039800124,-0.00293557,0.014660711,-0.00348951,0.165943177,0.931097567,0.654444718,0.904577898,0.028333457,0.033793363,0.032558066,0.028957998,no,yes
338,gndbcwq,spcond_median,-0.405491459,0.162730553,-0.724437483,-0.086545436,-2.491796721,0.013463862,843.9145765,0.30298475,0.320325411,FALSE,0.5177,0.13154417,TRUE,0.0966,2004.286885,2022.953425,18.66653941,222,-0.088644705,-0.197086233,-0.638389344,-0.601513686,0.612463401,0.299192395,0.003498699,0.003598448,0.173995147,0.187907026,0.209009343,0.197577922,yes,yes
339,gndbhwq,spcond_median,-0.428971591,0.156950434,-0.736588789,-0.121354393,-2.733166011,0.006787584,891.8712221,0.366958923,0.383240676,FALSE,0.5259,0.130664266,TRUE,0.088,2004.038251,2022.953425,18.91517329,225,-0.095794138,-0.301712199,-0.578178422,-0.797205492,0.476722949,0.064589388,0.009872902,0.000199755,0.133665261,0.159980569,0.216153057,0.200004491,yes,yes
340,gndblwq,spcond_median,-0.413775636,0.123241713,-0.655324955,-0.172226316,-3.357431708,0.000930042,866.3381668,0.384955482,0.400538412,FALSE,0.5235,0.13154417,TRUE,0.0958,2004.286885,2022.953425,18.66653941,222,-0.23975834,-0.298179088,-0.579719516,-0.529629591,0.044811428,0.047607346,0.000387577,0.001345137,0.116716913,0.146899249,0.153167601,0.156763977,yes,yes
341,gndpcwq,spcond_median,-0.450788514,0.131641662,-0.70880143,-0.192775599,-3.424360563,0.00076178,942.4598168,0.498410288,0.514615187,FALSE,0.5038,0.142566402,TRUE,0.1073,2005.619178,2022.953425,17.33424658,189,-0.245350361,-0.574398211,-0.682478651,-0.423584938,0.032585017,0.007914169,0.000652143,0.0092479,0.111332282,0.20642467,0.186572619,0.155736959,yes,yes
342,grbgbwq,spcond_median,0.264126905,0.097423719,0.073179925,0.455073885,2.711115001,0.00763748,-494.6190472,0.467237385,0.489245858,FALSE,0.4377,0.169950431,TRUE,0.105,2002.284932,2022.953425,20.66849315,133,0.493961478,NA,0.445518188,-0.086477658,0.005944394,NA,0.000219087,0.425311248,0.168935809,NA,0.111230836,0.10746373,yes,yes
343,grblrwq,spcond_median,0.43456721,0.2308929,-0.017974558,0.887108979,1.88211595,0.061634055,-858.6842603,0.40090975,0.421866789,FALSE,0.4578,0.151666567,TRUE,0.0711,2002.284932,2022.953425,20.66849315,167,0.473441891,NA,0.908395849,0.05612039,0.209059602,NA,0.000205532,0.8498086,0.371615853,NA,0.228401081,0.29506641,no,yes
344,grborwq,spcond_median,0.364384073,0.110987386,0.146852793,0.581915352,3.283112478,0.001255685,-699.8989005,0.421933056,0.440976808,FALSE,0.4434,0.150322376,TRUE,0.1584,2002.284932,2022.871233,20.58630137,170,0.428745998,NA,0.509247001,0.072074205,0.027065563,NA,0.000184496,0.534138215,0.1881348,NA,0.127306135,0.115238338,yes,yes
345,grbsqwq,spcond_median,0.356263799,0.146900766,0.068343588,0.644184009,2.425200415,0.016378977,-688.9665255,0.461114976,0.479874142,FALSE,0.5456,0.149445853,TRUE,0.1422,2002.284932,2022.953425,20.66849315,172,0.43946074,NA,0.60574283,0.055516118,0.05109107,NA,0.000439909,0.717632297,0.219527053,NA,0.162306537,0.152808128,yes,yes
346,gtmfmwq,spcond_median,-0.077639525,0.050712816,-0.177034819,0.021755769,-1.530964563,0.127073939,208.4143839,0.136109244,0.156068791,FALSE,0.6489,0.12371183,TRUE,-0.0013,2002.038356,2022.953425,20.91506849,251,-0.107188037,-0.11263008,-0.084735187,0.014012231,0.031185481,0.034310831,0.067391761,0.775750957,0.048577606,0.052023643,0.045502488,0.048972207,no,yes
347,gtmpcwq,spcond_median,-0.136261058,0.256062048,-0.63813345,0.365611334,-0.532140779,0.595116312,297.7357416,0.069196409,0.094646019,FALSE,0.6236,0.123959006,TRUE,-0.0469,2002.123288,2022.953425,20.83013699,250,-0.266730448,0.068141348,-0.421224978,0.099606542,0.273821579,0.780134015,0.101048923,0.728081098,0.241548966,0.243013461,0.252993714,0.285153919,no,yes
348,gtmpiwq,spcond_median,-0.450731171,0.184768966,-0.812871689,-0.088590652,-2.439431151,0.015428962,950.6049803,0.191897787,0.213796843,FALSE,0.6523,0.123959006,TRUE,0.0503,2002.038356,2022.953425,20.91506849,250,-0.490041301,-0.429456989,-0.282521513,-0.520357824,0.011089234,0.009948852,0.096634108,0.018926011,0.187058771,0.161402118,0.16738643,0.215709066,yes,yes
349,gtmsswq,spcond_median,-0.077979828,0.056155328,-0.188042249,0.032082592,-1.388645226,0.166236427,208.2767312,0.191212429,0.216034917,FALSE,0.6761,0.124709522,TRUE,0.0545,2002.123288,2022.953425,20.83013699,247,-0.12137255,-0.089738912,-0.061946953,-0.016907365,0.038122676,0.113126803,0.204128539,0.748878713,0.057220646,0.055785795,0.048259444,0.052577755,no,yes
350,hudtnwq,spcond_median,0.001399975,0.000507945,0.00040442,0.002395529,2.756153262,0.006469349,-2.57542903,0.292132299,0.312958812,FALSE,0.4236,0.145682976,TRUE,0.1681,2002.284932,2022.953425,20.66849315,181,0.00127882,NA,0.001592385,0.002119428,0.126989293,NA,0.009691412,0.000941873,0.000825521,NA,0.000594898,0.000608576,yes,yes
351,hudtswq,spcond_median,0.001528588,0.000477021,0.000593643,0.002463532,3.204444045,0.001608282,-2.838814053,0.406342707,0.425813869,FALSE,0.4175,0.145282196,TRUE,0.0878,2002.284932,2022.953425,20.66849315,182,0.001922099,NA,0.001581378,0.001420264,0.010232521,NA,0.015587943,0.029992234,0.000722263,NA,0.000634942,0.000638886,yes,yes
352,jacb6wq,spcond_median,0.044447184,0.028615641,-0.011638442,0.10053281,1.553247867,0.12199299,-43.98464892,0.084728581,0.101934661,FALSE,0.5386,0.138938163,TRUE,0.0394,2002.123288,2022.953425,20.83013699,199,0.038848795,0.0247687,0.068629802,0.037181114,0.230629739,0.542715358,0.07421623,0.305951872,0.032035472,0.040210497,0.037668347,0.035992198,no,yes
353,jacb9wq,spcond_median,0.084946777,0.034807688,0.016724963,0.153168592,2.44046023,0.015543986,-127.7016097,0.122958629,0.144636252,FALSE,0.543,0.136889823,TRUE,-0.0017,2002.367123,2022.953425,20.58630137,205,0.095823584,0.065613376,0.091700573,0.057214352,0.017984758,0.162539172,0.043108143,0.152040162,0.039389604,0.045786079,0.044183337,0.039418542,yes,yes
354,jacbawq,spcond_median,0.029712971,0.076361606,-0.119953028,0.179378969,0.389108768,0.697609251,-55.86909206,0.345516949,0.366823835,FALSE,0.6055,0.135899051,TRUE,0.0189,2002.2,2022.953425,20.75342466,208,0.055201465,0.062657047,0.002048159,-0.068395865,0.575732599,0.19851516,0.971826471,0.553068573,0.098071899,0.047879418,0.057697066,0.114610825,no,yes
355,jacnewq,spcond_median,0.025622267,0.086551254,-0.144015074,0.195259608,0.296035769,0.767472049,-27.22093659,0.388247925,0.405727045,FALSE,0.5833,0.127582788,TRUE,0.0352,2002.038356,2022.953425,20.91506849,236,0.142186373,0.0562075,0.051232019,-0.029618341,0.225946798,0.603939671,0.61047987,0.772812503,0.116198071,0.107692937,0.100020608,0.102130535,no,yes
356,job09wq,spcond_median,0.007959179,0.04114609,-0.072685676,0.088604035,0.193437077,0.846783613,39.70254128,0.299418678,0.319008122,FALSE,0.5726,0.125731748,TRUE,0.0248,2002.038356,2022.953425,20.91506849,243,-0.049418181,0.008043059,0.090358787,0.035935464,0.303222608,0.846876335,0.041731763,0.497376089,0.047573716,0.041468404,0.043425554,0.052620292,no,yes
357,job10wq,spcond_median,0.069946999,0.052009565,-0.031989874,0.171883872,1.344887224,0.179996952,-85.58558505,0.288987404,0.309600863,FALSE,0.6201,0.127582788,TRUE,0.0551,2002.038356,2022.953425,20.91506849,236,-0.024256226,0.059714137,0.160687232,0.143619079,0.678868161,0.191472405,0.001952976,0.047672295,0.058288208,0.045171952,0.049437297,0.070986976,no,yes
358,job19wq,spcond_median,0.01972626,0.046253005,-0.070927964,0.110380484,0.426486021,0.670161134,14.31535553,0.192085139,0.211968005,FALSE,0.7309,0.12867794,TRUE,-0.0318,2002.284932,2022.953425,20.66849315,232,0.006149336,0.042217904,0.072803293,0.081084119,0.883806084,0.33128448,0.078518843,0.04552212,0.041891792,0.043056663,0.040624437,0.039657624,no,yes
359,job20wq,spcond_median,-0.00118998,0.033266399,-0.066390924,0.064010964,-0.035771228,0.971495635,56.19823907,0.117065853,0.133203351,FALSE,0.6721,0.127313342,TRUE,-0.0043,2002.367123,2022.953425,20.58630137,237,-0.02504566,0.079036605,0.041431057,0.04773341,0.541614839,0.03721153,0.179671922,0.155507978,0.040782182,0.037031908,0.030511542,0.033169799,no,yes
