"","station","parameter","Slope","std.error","conf.low","conf.high","statistic","p.value","Intercept","R2_adj","Dev_expl","model_error","ar1_start","threshold","model_refit","ar1_end","ts_start","ts_end","ts_length","n_points","Fall_estimate","Winter_estimate","Spring_estimate","Summer_estimate","Fall_p.value","Winter_p.value","Spring_p.value","Summer_p.value","Fall_std.error","Winter_std.error","Spring_std.error","Summer_std.error","sig_trend","sig_autocorr"
"57","narpcwq","do_proportion_below2",-0.0208102773774532,0.0101433045403143,-0.0406907889606909,-0.00092976579421554,-2.05162699145464,0.0412706954357024,36.1106395002093,0.0412315605563578,0.203711928031054,FALSE,0.1118,0.123711829731495,FALSE,0.1118,2002.03835616438,2022.95342465753,20.9150684931508,251,-0.0129947630840387,NA,-0.00383457109082355,-0.0732184283470367,0.531745285105408,NA,0.856785066706432,0.000444550718347115,0.0207801823810485,NA,0.0212479119885264,0.0208473719196826,"yes","no"
"58","nartbwq","do_proportion_below2",-0.000502820862881104,0.00905994247297807,-0.0182599818119229,0.0172543400861607,-0.0554993438844456,0.95578625747203,-8.40814569025256,-0.00418451892779759,3.78009217055136e-05,FALSE,0.0584,0.125217505796654,FALSE,0.0584,2002.53424657534,2022.95342465753,20.4191780821918,245,NA,NA,NA,-0.00412651396956837,NA,NA,NA,0.842623373669062,NA,NA,NA,0.0207843997884042,"no","no"
"59","nartswq","do_proportion_below2",-0.000685278155349432,0.00659301279746691,-0.0136073457879962,0.0122367894772974,-0.10394006145608,0.917303720252466,-8.62563278865576,-0.00412745935746495,5.49454356703371e-05,FALSE,-0.0126,0.125991256759062,FALSE,-0.0126,2002.53424657534,2022.95342465753,20.4191780821918,242,0.000421950418019956,NA,NA,-0.00133706666147979,0.983794580253217,NA,NA,0.948865536946401,0.020773579499133,NA,NA,0.0208488356397737,"no","no"
"60","niwcbwq","do_proportion_below2",-0.0275645270988151,0.0148534514465756,-0.0566767569802177,0.00154770278258746,-1.85576579274913,0.0647045670013101,50.2882907415087,0.281282054329519,0.66894663596459,FALSE,0.4437,0.123711829731495,TRUE,-0.0698,2002.03835616438,2022.95342465753,20.9150684931508,251,-0.00355965009411129,NA,-0.0152036976369557,-0.0759539241940904,0.864609703340361,NA,0.465774838304777,0.000147863006513353,0.0208765872416499,NA,0.0208449480084982,0.020016153823107,"no","yes"
"61","niwdcwq","do_proportion_below2",-0.0449593004592397,0.0202384519272539,-0.0846259373395026,-0.0052926635789768,-2.22147922285971,0.027235003973347,84.3268212088011,0.0824059887750447,0.176729648049499,FALSE,0.6294,0.123959006460912,TRUE,0.112,2002.03835616438,2022.95342465753,20.9150684931508,250,-0.00485347620861092,NA,-0.0446911333486786,-0.152816806000397,0.815296970228485,NA,0.0315650230845074,2.84665384814512e-13,0.0207770325771481,NA,0.0207877724002543,0.0209296280952137,"yes","yes"
"62","niwolwq","do_proportion_below2",0.00346655429279274,0.0075956645080777,-0.0114206745816887,0.0183537831672742,0.45638591450507,0.648521313822617,-11.9012698452545,0.638585542180139,0.911669493090634,FALSE,0.1167,0.123466125755624,FALSE,0.1167,2002.03835616438,2022.95342465753,20.9150684931508,252,-0.0032735170444423,NA,-0.00964607614511098,0.0341438245924984,0.874841821412769,NA,0.644795687665776,0.0574000681415333,0.0207827304725687,NA,0.0209240586974229,0.017968051655464,"no","no"
"63","niwtawq","do_proportion_below2",-0.0233669440373948,0.0149341675134781,-0.0526373745029,0.00590348642811027,-1.56466331426283,0.118971062936395,42.2969096971156,0.198639682069385,0.598690401532164,FALSE,0.4389,0.123959006460912,TRUE,0.1001,2002.03835616438,2022.95342465753,20.9150684931508,250,-0.0143344540458396,0.00103390770594012,-0.00446225596089923,-0.0852549530051981,0.49182779013066,0.960309312230972,0.833295635707056,9.55119755384149e-06,0.020853008155153,0.0207756192086885,0.0212007123749795,0.0192575514225782,"no","yes"
"64","nocecwq","do_proportion_below2",0.00976828066847801,0.0159500128489053,-0.0214931700683276,0.0410297314052836,0.612430896514821,0.540915291636575,-25.0025462463615,-0.00350819216940668,0.0139744229736836,FALSE,0.3454,0.134610879117771,TRUE,0.0448,2002.03835616438,2021.87123287671,19.8328767123289,212,0.00945199307363737,0.0161135222852112,0.00492287703216272,0.0168247730735365,0.685338398389523,0.489565815047895,0.8381609740665,0.488894567989478,0.0233273533874191,0.0233191497142724,0.0241026410493906,0.0243108636930155,"no","yes"
"65","noclcwq","do_proportion_below2",-0.00227715481152666,0.0138326772355028,-0.0293887040028793,0.024834394379826,-0.16462140862234,0.869384099958088,-3.66000054503859,-0.00393397912612503,0.000602253262858395,FALSE,0.3307,0.127582788354453,TRUE,0.0488,2002.2,2022.95342465753,20.7534246575342,236,-0.00154421028513749,0.000202166203473574,0.00213543942185884,-0.00205703459806155,0.941867029427814,0.992731048030958,0.92164628701068,0.922553169552764,0.0211757697179249,0.0221906901855931,0.0217104041127696,0.0211589604793553,"no","yes"
"66","nocrcwq","do_proportion_below2",0.00827436441349898,0.01052127522391,-0.0123469560967982,0.0288956849237961,0.786441209587901,0.432455525095628,-22.6952728006179,0.0722843515966048,0.179929071108026,FALSE,0.1198,0.130664265636004,FALSE,0.1198,2002.03835616438,2022.95342465753,20.9150684931508,225,NA,0.00539947035947242,0.0238709054205909,-0.0150808728784896,NA,0.806039705183321,0.279332017209708,0.506988693780591,NA,0.0219903442454986,0.022065482762957,0.022728113104527,"no","no"
"67","noczbwq","do_proportion_below2",0.00683731654835718,0.0171769309747125,-0.0268288495270099,0.0405034826237242,0.398052280609552,0.69096343939541,-17.0304119333714,0.0936726553904095,0.35940962823703,FALSE,0.5228,0.127853952928916,TRUE,0.1246,2002.2,2022.95342465753,20.7534246575342,235,0.0623784842285298,0.0387012379664182,0.0292943148860245,0.0270306822315668,0.00375252303334635,0.08435737789115,0.20105789614532,0.221192390100272,0.0215228160234499,0.022423221297553,0.0229122571318074,0.02209537862006,"no","yes"
"68","owcbrwq","do_proportion_below2",-0.00730364016063321,0.0141764623570237,-0.0350889958085876,0.0204817154873211,-0.515194833287489,0.607028628905559,9.7611626245847,-0.00242850347523227,0.00652143597430723,FALSE,0.1906,0.142945064970557,TRUE,0.0489,2002.2,2022.87123287671,20.6712328767123,188,-0.0110988740446172,NA,0.000118460089360093,-0.0154670237333538,0.636687004220003,NA,0.995548872175395,0.481365327077385,0.0234978381930725,NA,0.0212343904375848,0.0219668246671811,"no","yes"
"69","owcdrwq","do_proportion_below2",0.0722646361735853,0.0280945464873601,0.0172003368963733,0.127328935450797,2.57219443659992,0.0111669068512495,-147.969667194392,0.264768134759452,0.426134744255447,FALSE,0.4046,0.163900422197328,TRUE,0.0736,2007.70410958904,2022.95342465753,15.2493150684932,143,0.0170026072594092,NA,0.0344545124799703,0.233739649884664,0.621772067842917,NA,0.34325965674639,2.80603350244704e-10,0.0344642488759119,NA,0.0363542291829695,0.0370478255712122,"yes","yes"
"70","owcolwq","do_proportion_below2",0.0324265624718256,0.0174590408118225,-0.00179252872396143,0.0666456536676126,1.8572934688295,0.0648334165091353,-68.4697247223361,0.180235221033579,0.343191763375401,FALSE,0.4197,0.140717213329746,TRUE,0.0458,2002.28493150685,2022.95342465753,20.668493150685,194,0.0133223464172819,NA,0.00957497837840327,0.128350904815607,0.548703574082308,NA,0.655736346764588,6.16374686475683e-09,0.0222148729267871,NA,0.0214778343966146,0.0220828132422351,"no","yes"
"71","owcwmwq","do_proportion_below2",0.0333525376188179,0.0186581293625973,-0.00321672395076206,0.0699217991883978,1.78756063754588,0.0754576543881704,-70.1477001665018,0.169145934451783,0.310608239928416,FALSE,0.493,0.140717213329746,TRUE,0.1194,2002.2,2022.95342465753,20.7534246575342,194,0.00758678693790467,NA,-0.00393208697309814,0.130316081802358,0.729537662804833,NA,0.857348364740462,5.34705644760085e-09,0.0219435806693158,NA,0.0218752365885055,0.0223297117869172,"no","yes"
"72","pdbbpwq","do_proportion_below2",-0.012967019200927,0.0125072256039975,-0.0374807309312792,0.0115466925294253,-1.0367622374048,0.300949830271021,19.6845023549748,-0.00145210906559212,0.0151138287140797,FALSE,0.1781,0.129518065720614,TRUE,0.083,2002.03835616438,2022.95342465753,20.9150684931508,229,-0.0025557815222098,NA,-0.0272229167617859,-0.0345052874940371,0.90220690883974,NA,0.216277104499097,0.146406002606872,0.0208000262230693,NA,0.0220163153278051,0.0237583448016797,"no","yes"
"73","pdbbywq","do_proportion_below2",-0.00587480514425507,0.0144183817348588,-0.0341343140599285,0.0223847037714184,-0.407452462577805,0.684034417903189,3.84173361632385,-0.00283776808921354,0.0025498807674547,FALSE,0.3625,0.125217505796654,TRUE,0.038,2002.12328767123,2022.95342465753,20.8301369863013,245,-0.000410393016287023,-0.000148770673599876,-0.00755253351482772,-0.0100910089045164,0.9844675650927,0.994494512535226,0.716183994029536,0.630226363448944,0.0210801184941273,0.021560467150118,0.0207736302268865,0.0209614367486948,"no","yes"
"74","pdbgswq","do_proportion_below2",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,2003.28493150685,2022.70410958904,19.4191780821918,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","rkbfbwq","do_proportion_below2",-0.00801621484482715,0.0144137229627352,-0.0362665927349261,0.0202341630452718,-0.556151583151142,0.578718390007687,12.2137237530486,0.101937308573955,0.4849655401644,FALSE,0.332,0.13525036432825,TRUE,-0.0318,2002.03835616438,2022.95342465753,20.9150684931508,210,-0.0223470026828508,0.0115176013841235,0.0217645110713581,-0.0242348199718936,0.318509716379451,0.617120562140185,0.334274836711096,0.270471017078117,0.0224024474107351,0.0230381791121035,0.022541303553978,0.0219920986541557,"no","yes"
"76","rkbfuwq","do_proportion_below2",0.00338547983148323,0.0134288734253281,-0.0229346284351069,0.0297055880980734,0.252104530607749,0.801205684428713,-11.7397621269486,-0.00433067064126758,0.119360601350155,FALSE,0.2011,0.134294519387543,TRUE,0.0347,2002.03835616438,2022.95342465753,20.9150684931508,213,0.00888237610887423,NA,-0.00874549527068105,0.0119810766461271,0.689568271887173,NA,0.696639488795244,0.593687998294758,0.0222370152240096,NA,0.0224323540083357,0.0224575303806538,"no","yes"
"77","rkblhwq","do_proportion_below2",-0.00863163700871913,0.0106323515143861,-0.0294706630478857,0.0122073890304475,-0.811827656096594,0.417841493978113,11.8762529281059,0.0313266017587238,0.332265622178606,FALSE,0.1203,0.135573543676294,FALSE,0.1203,2002.03835616438,2022.95342465753,20.9150684931508,209,-0.00201647228562318,0.00751587604067215,-0.0161103384583137,-0.00675295903402539,0.927348956685835,0.74137331218045,0.479930942377184,0.758405483327994,0.022115105447531,0.0227729479932826,0.0228058146116807,0.0219554627808906,"no","no"
"78","rkbmbwq","do_proportion_below2",0.0210566443469529,0.0116700892888648,-0.00181631035558872,0.0439295990494945,1.80432589894959,0.072670977787319,-45.7120934817378,0.505225513889853,0.841173742931787,FALSE,0.2448,0.134929485194503,TRUE,0.0249,2002.03835616438,2022.95342465753,20.9150684931508,211,0.0232461569499934,0.0678415048393732,0.0945345224703129,0.00395473319531393,0.306997057417685,0.00287747654803537,3.42778820281193e-05,0.811764752163695,0.0227559170981024,0.0227615379717513,0.0228178426700025,0.0166060597088061,"no","yes"
"79","sapcawq","do_proportion_below2",-0.0375473686280422,0.0179970264056841,-0.0728208922119993,-0.00227384504408516,-2.08630958146417,0.038161016431003,71.2441134020599,0.0793897568056093,0.160927069119815,FALSE,0.3747,0.133980379730677,TRUE,-0.0231,2004.70491803279,2022.95342465753,18.2485066247473,214,-0.0476681117928165,-0.0423091141371686,0.0131311953868549,-0.0931409582852006,0.061862346152759,0.106747388785303,0.623781046722485,0.000383117913088179,0.0255280858954141,0.0262302926026213,0.026771111282414,0.0262261934661123,"yes","yes"
"80","sapdcwq","do_proportion_below2",0.038700101412992,0.0117032286598211,0.0157621947369057,0.0616380080890783,3.30678845452752,0.00111269953736016,-80.7106796487219,0.695244303404565,0.833557060667343,FALSE,0.2582,0.133358657676536,TRUE,0.0408,2004.2868852459,2022.95342465753,18.6665394116326,216,0.00481406631381648,0.109596851805771,0.1113654545602,0.0384602629353018,0.850425363584891,2.19503144471282e-05,1.81846865777333e-05,0.00809003885108853,0.0255285585036403,0.0258235341234467,0.0259830061867538,0.0145226847573013,"yes","yes"
"81","saphdwq","do_proportion_below2",-0.0202741437359954,0.0125863871384294,-0.0449430092227952,0.00439472175080434,-1.61079931143174,0.108632067095172,36.5023976971683,0.179208517374627,0.549801958689634,FALSE,0.2253,0.128956162568823,TRUE,0.052,2002.03835616438,2022.95342465753,20.9150684931508,231,-0.00953426197011107,-0.00356426046336138,0.00720713390976558,0.00858414427111675,0.666309036085356,0.869047833528282,0.746685775055942,0.702250640234848,0.0221100155828687,0.0216188659254775,0.0223122445664254,0.0224548812363602,"no","yes"
"82","sapldwq","do_proportion_below2",-0.0222512651739521,0.0166690741843966,-0.0549220502309958,0.0104195198830916,-1.33488308515543,0.183229513511872,39.9836392166255,0.0225399064172798,0.0991151316834273,FALSE,0.4757,0.127853952928916,TRUE,-0.0142,2002.03835616438,2022.95342465753,20.9150684931508,235,-0.0157779928735919,0.000944454392275604,-0.0388962963133809,-0.0347696152035967,0.465151145072499,0.965324327305706,0.0744556920353525,0.133288814982223,0.0216021148847155,0.0217249796101109,0.0218052653055737,0.0231603179725005,"no","yes"
"83","sfbccwq","do_proportion_below2",0.021059481258098,0.0204506979207946,-0.0190231501253677,0.0611421126415636,1.02976834040878,0.304348691763955,-49.2565704948882,0.0239389654148147,0.0754927559656125,FALSE,0.4587,0.13655716148516,TRUE,0.0628,2005.2,2022.95342465753,17.7534246575342,206,0.0101267515963659,0.0018492365655674,0.0349057576632264,0.0369367848831418,0.706631538194323,0.946735684484288,0.200558493120811,0.164651113567838,0.0269053816893847,0.0276804552263411,0.0272709323247984,0.0265809221577442,"no","yes"
"84","sfbfmwq","do_proportion_below2",-0.000614059073200486,0.0172346871566639,-0.0343934251850768,0.0331653070386758,-0.0356292555599453,0.971619782166539,-6.50534947533015,-0.00583498994035492,0.000682680326687075,FALSE,-0.0171,0.149445852772877,FALSE,-0.0171,2008.36885245902,2022.95342465753,14.5845721985179,172,-0.0013573127783559,NA,-0.00135962310001157,0.00393673401675104,0.968620716321713,NA,0.970988624895738,0.91036818772995,0.0345036447649464,NA,0.0373847562155211,0.0349701450566562,"no","no"
"85","sfbgcwq","do_proportion_below2",0.0829988219455212,0.0163886513688417,0.0508776555074084,0.115119988383634,5.06440829556723,1.05210473401307e-06,-172.153049534164,0.629751605451236,0.749939674814107,FALSE,0.2026,0.146494586257515,TRUE,0.0075,2006.03835616438,2022.95342465753,16.9150684931508,179,0.00904950055451663,NA,0.0425769401324745,0.101024470783959,0.775710225073904,NA,0.210899768308076,0.000638995680015027,0.0317622463148263,NA,0.0340317364811104,0.0295869140478752,"yes","yes"
"86","sfbsmwq","do_proportion_below2",-0.00606054084746867,0.016734468586828,-0.0388594965780684,0.0267384148831311,-0.362159145719096,0.717685566343656,3.51963640238639,-0.00536189918361618,0.00119711499204374,FALSE,9e-04,0.149882191957709,FALSE,9e-04,2008.36885245902,2022.95342465753,14.5845721985179,171,-0.00788866680172299,NA,-0.0025446687266369,-0.00360670007435686,0.819008270864474,NA,0.945722041176313,0.91784184891816,0.0344753185161465,NA,0.0373776873694293,0.0349646992490616,"no","no"
"87","soschwq","do_proportion_below2",-0.00302827841885368,0.003838159657161,-0.0105509331138038,0.00449437627609648,-0.788992300829306,0.430932599111411,-4.1241141463519,-0.00157756111236185,0.00269007839154424,FALSE,-0.0113,0.128956162568823,FALSE,-0.0113,2002.28493150685,2022.95342465753,20.668493150685,231,NA,NA,NA,-0.00440603481121957,NA,NA,NA,0.832355572422435,NA,NA,NA,0.0208144602101897,"no","no"
"88","sosvawq","do_proportion_below2",-0.00326919863838954,0.0121279534057966,-0.0270395505199307,0.0205011532431516,-0.269558970834025,0.787732155988337,0.54295968708908,-0.00400764306350831,0.0108431256180054,FALSE,0.1653,0.126252378814845,TRUE,0.0119,2002.03835616438,2022.95342465753,20.9150684931508,241,-0.001907353006485,NA,-0.00606225091861243,-0.0116955189747763,0.929079454105048,NA,0.774228408183288,0.580944911806552,0.021430188529881,NA,0.0211339895928562,0.0211873415747135,"no","yes"
"89","soswiwq","do_proportion_below2",0.00435233556251038,0.0135321429372688,-0.0221701772281846,0.0308748483532053,0.321629440561378,0.748018859358743,-16.1477390948434,-0.00316206494910687,0.0153019584022223,FALSE,0.2986,0.1270455952807,TRUE,0.1316,2002.03835616438,2022.95342465753,20.9150684931508,238,0.000970391660699658,NA,-0.00719823565372945,0.0339188056254809,0.964691321318705,NA,0.732259910231099,0.103498750737383,0.0219211750285322,NA,0.0210400348924029,0.02083306976405,"no","yes"
"90","tjrbrwq","do_proportion_below2",0.0423512545543449,0.0168123431404022,0.0093996675034275,0.0753028416052622,2.51905723078952,0.0125555627805527,-87.8815552110697,0.372054631779885,0.617843074208802,FALSE,0.4027,0.13655716148516,TRUE,0.0193,2004.95355191257,2022.95342465753,17.9998727449658,206,0.0296927428538498,0.0204524744001298,0.000395525223176788,0.0518327368823368,0.258910696878175,0.477797255507902,0.986308876275398,0.00317607631378609,0.0263007482878214,0.0288123953983347,0.0230490928074888,0.0175694560943499,"yes","yes"
"91","tjroswq","do_proportion_below2",0.0423798451406387,0.0131606027684595,0.01658553769962,0.0681741525816574,3.22020547890144,0.00146942864937306,-87.3350053574367,0.617461685816223,0.84121079097416,FALSE,0.5131,0.127582788354453,TRUE,0.0356,2002.03835616438,2022.95342465753,20.9150684931508,236,0.0655511104026507,0.0834745731642821,0.022361077704206,0.0475883658479845,0.00309775591907189,0.000620631274340702,0.112375950894414,1.67595525898184e-05,0.0221616140696021,0.0243904102614291,0.0140847969987687,0.0110562807020496,"yes","yes"
"92","tjrprwq","do_proportion_below2",0.0341787950305132,0.0262270401310866,-0.0172252590475033,0.0855828491085296,1.30318918412762,0.194923887465288,-74.376463281144,0.150975272450137,0.404989634314882,FALSE,0.0796,0.171900213019381,FALSE,0.0796,2012.12295081967,2022.95342465753,10.8304738378622,130,0.0023388482076659,-0.0248837023930262,0.0425014230459477,0.199752958259264,0.966064123715234,0.66419393356672,0.440152671029071,0.000235473624685787,0.0549733277799893,0.057318531032652,0.0550582617839974,0.0543166763508205,"no","no"
"93","tjrsbwq","do_proportion_below2",0.000293130103132989,0.0170690460616218,-0.0331615854281009,0.0337478456343669,0.01717319773318,0.986318116861252,-5.84984987237458,-0.00286537717678326,0.0896529817685172,FALSE,0.0574,0.146905511570336,FALSE,0.0574,2008.03825136612,2022.95342465753,14.915173291414,178,0.0071605416969477,0.00646178985611954,0.00406642384121021,0.00754568583051306,0.835400069950488,0.855640172621066,0.90839834439903,0.828082083166092,0.0344619872255418,0.0355186255130921,0.0353420703050655,0.034746802785114,"no","no"
"94","welhtwq","do_proportion_below2",0.0155668833888499,0.01748763666881,-0.0187082546567397,0.0498420214344395,0.890165073969896,0.374507840831327,-38.2599227288238,0.00306733745242993,0.0435066397228494,FALSE,0.4689,0.141448216759521,TRUE,0.1124,2002.2,2022.95342465753,20.7534246575342,192,0.00267930173274475,NA,NA,0.048892613707175,0.901605725144158,NA,NA,0.0192335852543907,0.021671381975279,NA,NA,0.0208855996032126,"no","yes"
"95","welinwq","do_proportion_below2",-0.0328873186358674,0.0254816273358697,-0.0828303904816434,0.0170557532099086,-1.29062866364005,0.198244915114073,62.4460071874278,0.0327181337240883,0.0648555588628313,FALSE,0.7872,0.134294519387543,TRUE,0.0508,2002.03835616438,2022.95342465753,20.9150684931508,213,-0.0691202149070537,-0.0229237904544086,-0.00818664343300446,-0.0397437529543136,0.0042564776289154,0.317047163514725,0.718373455192073,0.119121388415476,0.0241805809514997,0.0229113195056249,0.0227007302620626,0.0255017425140037,"no","yes"
"96","wellmwq","do_proportion_below2",-0.0014525659170197,0.0144946606384064,-0.0298615787364266,0.0269564469023872,-0.100213861728563,0.920294031409905,-3.12717502114888,-0.006060318625706,0.0139915706426391,FALSE,0.1552,0.150322375554401,TRUE,0.0299,2002.28493150685,2022.95342465753,20.668493150685,170,-0.012659370038003,NA,-0.00507781613067382,0.0143688524245893,0.604259753800054,NA,0.815041496241137,0.523807330344399,0.0244255209602027,NA,0.0217068221449983,0.0225398172677553,"no","yes"
"97","welsmwq","do_proportion_below2",0.00425335197763754,0.012704820160767,-0.0206476379675241,0.0291543419227992,0.3347825410998,0.738236140133072,-17.7477273742343,-0.00623435694801233,0.000993519817327539,FALSE,-0.0161,0.155435254588994,FALSE,-0.0161,2004.2868852459,2022.95342465753,18.6665394116326,159,NA,NA,NA,0.00574073365707692,NA,NA,NA,0.814182619382401,NA,NA,NA,0.0244251568744748,"no","no"
"98","wkbfrwq","do_proportion_below2",-0.0268521084744263,0.0158166783793945,-0.057852228453093,0.00414801150424033,-1.69770844613041,0.0912557939335218,50.2754684538129,0.0915845529558493,0.279228339396499,FALSE,0.3798,0.14219073218548,TRUE,-0.0079,2002.03835616438,2022.95342465753,20.9150684931508,190,0.0091911124715423,-0.0129758267917526,-0.0520084081708883,-0.0617842655816384,0.685192358587164,0.568160240212115,0.0173801286907808,0.00674530859942178,0.0226723863182772,0.0227341725961841,0.0218654473982486,0.0228056612760218,"no","yes"
"99","wkbmbwq","do_proportion_below2",-0.0161351436929214,0.0196321894516902,-0.0546135279559013,0.0223432405700585,-0.82187184127506,0.412289814639816,28.8800299461512,0.129085342031741,0.257924874598984,FALSE,0.511,0.146494586257515,TRUE,0.0231,2003.36712328767,2022.95342465753,19.5863013698631,179,-0.00325077939223083,-0.0320175991182486,0.000984916037668091,-0.066217761164076,0.889384378115898,0.197724047944518,0.966690942293304,0.00666109559259856,0.0233729065555359,0.0248571693571698,0.0235858057776584,0.0244046201037893,"no","yes"
"100","wkbmrwq","do_proportion_below2",-0.0308170856097367,0.0156108882185815,-0.0614138642848371,-0.000220306934636341,-1.97407637401794,0.0500172654943912,58.1026760814174,0.150111550810163,0.308939420871778,FALSE,0.2877,0.148584486216493,TRUE,0.0145,2003.36712328767,2022.95342465753,19.5863013698631,174,-0.000967787140226851,-0.0329774331250941,-0.0543459916326512,-0.0947661099755768,0.969102814574492,0.213121477392041,0.0206793338213663,7.46641336605601e-05,0.02498575088197,0.0264873035125753,0.0234878835160354,0.0239253274452911,"no","yes"
"101","wkbwbwq","do_proportion_below2",-0.0161748099223852,0.0130647987913057,-0.0417813450186068,0.00943172517383648,-1.23804508441026,0.217309317755133,28.2027864619303,0.0429698218008938,0.230999117795245,FALSE,0.2178,0.143711531939278,TRUE,0.0124,2002.03835616438,2022.95342465753,20.9150684931508,186,0.0105258446943117,-0.00920047870395234,-0.0370832799511518,-0.0187913499625252,0.632535357685944,0.669754329010208,0.0879141446745558,0.403723850624981,0.0220131642583097,0.0215727970657608,0.0217305461255845,0.0225049047530543,"no","yes"
"102","wqbcrwq","do_proportion_below2",0.0140355395622805,0.00955281920277876,-0.00468764202598853,0.0327587211505495,1.46925627548753,0.143383687762065,-32.085110183153,0.790141162675198,0.92966831614426,FALSE,0.1258,0.137224926648181,FALSE,0.1258,2002.45205479452,2021.70410958904,19.2520547945205,204,0.00392152915908727,NA,0.0313272096308015,-0.0624401165867108,0.872779909053919,NA,0.198074735562508,0.0073120805787438,0.0244899000564556,NA,0.0243402052588951,0.0232786901440982,"no","no"
"103","wqbmhwq","do_proportion_below2",NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,2002.03835616438,2022.95342465753,20.9150684931508,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","wqbmpwq","do_proportion_below2",0.0110148083180789,0.0126866981545248,-0.0138506631475206,0.0358802797836783,0.868217102978078,0.386423994517431,-27.7213252980137,0.410881685400044,0.619716666873763,FALSE,0.1714,0.14256640188162,TRUE,-0.0013,2002.03835616438,2022.95342465753,20.9150684931508,189,-0.0041440633323046,NA,0.0526559016009205,0.0106721505930453,0.845218272864707,NA,0.0250802277187264,0.611146389729094,0.0212273174168632,NA,0.0235053698924825,0.0209900833502986,"no","yes"
"105","wqbslwq","do_proportion_below2",0.00831896468258709,0.0142963204407589,-0.0197013084927441,0.0363392378579183,0.581895510600732,0.561391296955057,-22.2739291912855,-0.00500659706483098,0.0388256866911011,FALSE,0.1858,0.147737844075666,TRUE,0.1312,2002.36712328767,2022.95342465753,20.5863013698631,176,0.0109597295790071,NA,-0.00544877493985171,0.0171297414912836,0.623553971464677,NA,0.813966888673677,0.413792547805514,0.0223294408429026,NA,0.0231555725655261,0.0209605351175029,"no","yes"
"106","acefcwq","do_proportion_below5",0.0113481178782948,0.0120623690126743,-0.0122936909547788,0.0349899267113684,0.940786827726048,0.347825197593461,-23.5792839920478,0.93083909527969,0.961216489400242,FALSE,0.2042,0.127853952928916,TRUE,0.044,2002.78630136986,2022.95342465753,20.1671232876713,235,-0.0454131217201453,0.0275820645734691,0.00460603645391981,0.034910956190727,0.058360816756481,0.22360284257725,0.872139784392769,0.131803610589242,0.0239903081850524,0.0226639135335759,0.0286193906337632,0.0231654408318986,"no","yes"
"107","acemcwq","do_proportion_below5",0.00659314632816521,0.0133400186977267,-0.0195528098724701,0.0327391025288005,0.494238162446411,0.621624157867757,-14.5125082456525,0.895244481755157,0.944970784332001,FALSE,0.2655,0.128401509836532,TRUE,0.0185,2002.78630136986,2022.95342465753,20.1671232876713,233,-0.00799410716151027,0.0172562128697185,0.0135223017270544,-0.0447956534663097,0.727504305269897,0.452550428614875,0.61567061447081,0.0621267574190353,0.0229420855705988,0.0229724506825433,0.0269370920111794,0.0240140953692289,"no","yes"
"108","acespwq","do_proportion_below5",-0.000801916699916646,0.00557169040077179,-0.0117222292184369,0.0101183958186036,-0.143927002800724,0.885685259185079,-0.415028469340704,0.947495460484026,0.975380350600381,FALSE,0.2204,0.126779530914778,TRUE,0.0162,2002.03835616438,2022.95342465753,20.9150684931508,239,0.0484464887656562,0.0128310036185894,-0.0076283165399699,0.00352722329101006,0.0330241600482196,0.556694486768971,0.59934048935892,0.591177783440757,0.0227257382127037,0.0218304054094649,0.0145204696829746,0.00656679565028717,"no","yes"
"109","apacpwq","do_proportion_below5",-0.0567903738204177,0.0112333528873779,-0.0788073409053075,-0.0347734067355279,-5.05551409181036,8.60409006959087e-07,111.07059444267,0.64323819689698,0.849609745261602,FALSE,0.2946,0.124962739498557,TRUE,0.0238,2002.03835616438,2022.95342465753,20.9150684931508,246,-0.0330257358671854,-0.0119407428432343,-0.0577140545757897,-0.0598945017016085,0.115604285273748,0.585325765213608,0.00492124318047105,0.000233643375661615,0.0209887794403513,0.0218846413515684,0.0205231488766926,0.0162776582033764,"yes","yes"
"110","apadbwq","do_proportion_below5",0.0092769952253757,0.010758665787287,-0.01180960223941,0.0303635926901614,0.862281198133129,0.389440940744176,-21.7829601402199,0.637993708435718,0.847789429310864,FALSE,0.2934,0.127582788354453,TRUE,0.0114,2002.03835616438,2022.95342465753,20.9150684931508,236,-0.0243155163625019,0.0396870863150095,0.0590161687608953,0.00301535920199926,0.27118989740996,0.0685917138858513,0.00320610183583213,0.841722484315187,0.0220984559947987,0.0217929242928813,0.0200241232779768,0.0151001480708836,"no","yes"
"111","apaebwq","do_proportion_below5",0.0338758163264158,0.0152091750209885,0.00406638105071225,0.0636852516021194,2.22732766765243,0.0269592575461006,-69.6356725922797,0.649961377992169,0.748733008871334,FALSE,0.3793,0.130664265636004,TRUE,-0.0035,2002.03835616438,2022.95342465753,20.9150684931508,225,0.0256657600501994,-0.00671856902083116,0.0454503190631323,0.0619135853327082,0.312216808589454,0.767021512830243,0.066594314110733,0.000838561412542805,0.0253970232867657,0.0226769443118083,0.0247766379692928,0.0185384315286047,"yes","yes"
