"","station","parameter","Slope","std.error","conf.low","conf.high","statistic","p.value","Intercept","R2_adj","Dev_expl","model_error","ar1_start","threshold","model_refit","ar1_end","ts_start","ts_end","ts_length","n_points","Winter_estimate","Spring_estimate","Summer_estimate","Fall_estimate","Winter_p.value","Spring_p.value","Summer_p.value","Fall_p.value","Winter_std.error","Spring_std.error","Summer_std.error","Fall_std.error","sig_trend","sig_autocorr"
"55","wkbshmet","dailyPAR_median",827.797154327818,200.045837289216,435.714517983795,1219.87979067184,4.13803738955603,7.25398499031118e-05,-1638107.45917387,0.690103599059645,0.714581750246649,FALSE,0.6775,0.186031548731312,TRUE,0.0325,2008.03825136612,2022.95342465753,14.915173291414,111,745.190591291666,1152.49566683683,971.499659032682,627.019990596568,0.0160082168372058,0.000198403371871125,6.46711579198476e-05,0.0201573998189974,286.606631129981,264.652510633621,209.476951273926,252.667033005728,"yes","yes"
"56","wqbchmet","dailyPAR_median",198.430124355761,59.4382596352875,81.9332761668562,314.926972544665,3.33842419972128,0.00113166899674116,-370279.190688693,0.876891468564535,0.884285305002036,FALSE,0.0795,0.175304508115316,FALSE,0.0795,2003.28493150685,2021.70410958904,18.4191780821918,125,232.764975095525,194.683772325467,171.911645557506,160.579686482196,0.255668703136627,0.345523308836083,0.338823485618768,0.218336871753874,200.260997879818,202.902833182087,177.124612166743,127.715470396168,"yes","no"
"57","acebpmet","sqrt_precp_total",0.0879170554429204,0.0333498110491727,0.0225526268953259,0.153281483990515,2.63620850244971,0.00896499477551472,-168.565576556115,0.317804336330458,0.332623090320327,FALSE,0.0546,0.128677939671741,FALSE,0.0546,2002.03835616438,2022.95342465753,20.9150684931508,232,0.150809897745655,0.0855411540865019,0.045213251158165,0.064887487821181,0.0150375981599176,0.218443717803868,0.524345312915293,0.414454725114046,0.0601135361268706,0.0687406805686584,0.0705863223726828,0.0788866674449477,"yes","no"
"58","apaebmet","sqrt_precp_total",-0.00957249479030117,0.0400797293088711,-0.0881273207458029,0.0689823311652006,-0.238836313402507,0.81144784391718,29.1662273374458,0.190951139388953,0.214612451952544,FALSE,-0.0176,0.127853952928916,FALSE,-0.0176,2002.03835616438,2022.95342465753,20.9150684931508,235,-0.0357559856950776,0.0828842163376554,0.138972065454582,-0.206546938665071,0.659819954154428,0.394104534593693,0.10845641791218,0.00128769340242628,0.0808014575293905,0.0964964976498472,0.0852429924640042,0.0610437267340534,"no","no"
"59","cbmjbmet","sqrt_precp_total",0.100059351917179,0.0368530928457385,0.0278286172206211,0.172290086613737,2.71508696260617,0.00730374605666002,-192.796309243488,0.0390053848184831,0.0474425094835086,FALSE,-0.0167,0.148584486216493,FALSE,-0.0167,2003.53424657534,2022.95342465753,19.4191780821918,174,0.10880871114986,0.119258628622373,0.127283343274519,0.0444046330754076,0.0787408893678886,0.112028649173378,0.132663219240158,0.5434496754059,0.0602268107066847,0.0733499239297361,0.0830790819106069,0.0725262089816987,"yes","no"
"60","cbvtcmet","sqrt_precp_total",0.0363835592528927,0.0323732474165766,-0.0270668397462017,0.0998339582519871,1.12387734182832,0.262185870532569,-64.0301440503665,0.0736826962700263,0.0871840430648757,FALSE,0.1265,0.125217505796654,TRUE,-0.012,2002.03835616438,2022.95342465753,20.9150684931508,245,0.0975901438510789,0.0210538195876398,0.0278986063393467,-0.00639753578901204,0.0292184187944356,0.660363050993521,0.719630797921885,0.912481929290653,0.043664999718595,0.047679652662346,0.0773511610121908,0.0579544436085037,"no","yes"
"61","delsjmet","sqrt_precp_total",0.024031817294634,0.0293981565096298,-0.0335875106761121,0.0816511452653801,0.817460009329567,0.414450415278203,-38.9118819303566,0.0323807163324512,0.0441648858205496,FALSE,0.0949,0.123466125755624,FALSE,0.0949,2002.03835616438,2022.95342465753,20.9150684931508,252,0.077688486450931,0.02937456521032,0.0646744336038619,-0.0860749568449586,0.104280753543978,0.654784564427551,0.319958655420783,0.124704448172427,0.0471113615422611,0.0653738372793541,0.0644992038986282,0.055291611632776,"no","no"
"62","elkcwmet","sqrt_precp_total",-0.0420060415510452,0.0285725465704102,-0.0980072037756427,0.0139951206735523,-1.47015392721581,0.142970361896165,89.1078188756908,0.549950837163659,0.562625219219743,FALSE,0.0739,0.13095560215295,FALSE,0.0739,2002.03835616438,2022.95342465753,20.9150684931508,224,-0.144265938771971,-0.0353280232641678,0.016187924005728,-0.00691822599332393,0.0731625319236369,0.4898111245132,0.368983505635948,0.935548426336234,0.0789731430951398,0.050817813131831,0.0178683195494912,0.0851305345977574,"no","no"
"63","gndcrmet","sqrt_precp_total",0.0616024034684227,0.0611778578955853,-0.0583039946582338,0.181508801595079,1.00693952987962,0.315351729777403,-113.743577891496,0.0799573989749381,0.103993499145426,FALSE,0.1162,0.145682975656389,FALSE,0.1162,2004.62021857923,2020.7868852459,16.1666666666667,181,-0.0841030244834253,0.221053736044825,0.100125529341306,-0.00807137539956899,0.427421229199668,0.0922222162064773,0.4305567255841,0.953312545153968,0.104971367656245,0.128213535437515,0.12590562409318,0.13705846803899,"no","no"
"64","grbglmet","sqrt_precp_total",-0.0631479775771535,0.0407509178375867,-0.143018308875774,0.0167223537214673,-1.54960871872458,0.12283234134062,136.424125852635,0.0069955739171228,0.0119856322654437,FALSE,0.0283,0.138590382434968,FALSE,0.0283,2005.78630136986,2022.95342465753,17.1671232876713,200,-0.154048163119077,-0.23309031799204,0.0289746219043034,0.0523774930955229,0.0824992748770974,0.00289287149688548,0.741960229656196,0.462953294352998,0.0867401143401578,0.0743230179682629,0.0874818641995785,0.0708218022837902,"no","no"
"65","gtmpcmet","sqrt_precp_total",0.0364758826000449,0.0384525003058908,-0.0388896331150165,0.111841398315106,0.948595860083951,0.343794654375969,-64.2363677609547,0.177722416608201,0.196547386489663,FALSE,0.0343,0.125731748230686,FALSE,0.0343,2002.78630136986,2022.95342465753,20.1671232876713,243,-0.0975779048615515,0.129630416219865,0.0193487481759277,0.0865761405135021,0.16178277406127,0.153549631710107,0.825263623925232,0.19856325631373,0.0688540586003663,0.0896453878913289,0.0872426967926935,0.0666077710970644,"no","no"
"66","hudfsmet","sqrt_precp_total",-0.101896701462229,0.0424851557663848,-0.185166076641917,-0.0186273262825406,-2.39840715243068,0.0172545624207288,213.839153315304,0.0590746227196105,0.0676141084934656,FALSE,0.2961,0.127582788354453,TRUE,0.0209,2002.03835616438,2022.95342465753,20.9150684931508,236,-0.041054782137667,-0.097084901994099,-0.126582297507428,-0.183212131580746,0.412961343219161,0.0947504352305247,0.094777604637442,0.00953695176695106,0.0497858163957131,0.0571213745726624,0.0745271154764268,0.068248638300068,"yes","yes"
"67","jacncmet","sqrt_precp_total",0.0528512796194016,0.0368865583022259,-0.0194450461665981,0.125147605405401,1.43280593397656,0.153901501335151,-96.8734836774098,0.00662256693240537,0.0129098178016408,FALSE,-0.0052,0.155435254588994,FALSE,-0.0052,2003.03835616438,2022.95342465753,19.9150684931508,159,0.0617613028612264,0.00522656548596347,0.0406472998215434,0.0853512796713719,0.28780076870599,0.942663205622798,0.611214721960623,0.319428024544109,0.0572670142680177,0.0721770842826429,0.0793330214942278,0.0845722703071681,"no","no"
"68","jobjbmet","sqrt_precp_total",-0.0411825573055623,0.0495368474274263,-0.138272994170973,0.0559078795598489,-0.831352002484546,0.406853968028707,90.5363816220983,0.269387942433421,0.29352027206557,FALSE,0.234,0.141818016650093,TRUE,0.0111,2002.03835616438,2022.95342465753,20.9150684931508,191,-0.0337842935905316,-0.221619201575617,0.0752558469234782,0.00908173245441197,0.452646579776888,0.00120049364764772,0.417588486768418,0.935347585691897,0.0445763801872142,0.063989945537011,0.0920374224574296,0.111370746958512,"no","yes"
"69","kachomet","sqrt_precp_total",0.154492125405222,0.0498018332600586,0.0568823258514378,0.252101924959006,3.10213731688318,0.00227181718856294,-305.283729550598,0.190241178635628,0.215044349878177,FALSE,0.2339,0.152122707696624,TRUE,0.0143,2003.45205479452,2022.70410958904,19.2520547945205,166,0.136466085258946,0.0299145889902475,0.306209213656762,0.133853048509329,0.0468458178151367,0.666839102200351,0.000615551958089064,0.202495986558289,0.0664212690019327,0.0689343261880773,0.0828502194165156,0.103303188407577,"yes","yes"
"70","lkspomet","sqrt_precp_total",-0.189408246745708,0.110795668515399,-0.406563766678929,0.0277472731875131,-1.70952754095601,0.0935063079033015,390.151001914125,0.176962368469944,0.232071284980483,FALSE,-0.0853,0.264281489761962,FALSE,-0.0853,2013.70410958904,2022.78630136986,9.08219178082186,55,NA,-0.160962523548179,-0.277184482356918,-0.0971481852295343,NA,0.423640395276521,0.10577082199796,0.723310672016169,NA,0.194842235503356,0.16463091203219,0.268023620002999,"no","no"
"71","marcemet","sqrt_precp_total",0.0745920341215043,0.0644946464809926,-0.0518151501768841,0.200999218419893,1.15656164025161,0.249001150756961,-143.485921348035,0.0425864818307462,0.0583380144234423,FALSE,0.077,0.145282196422068,FALSE,0.077,2007.03835616438,2022.95342465753,15.9150684931508,182,-0.1087485325266,0.181007684006725,0.141005851799844,0.0864720646877737,0.305819380951717,0.224732840843351,0.371879426763863,0.363289604413571,0.104869710563581,0.147045892380468,0.156332312261145,0.0941069979355383,"no","no"
"72","narpcmet","sqrt_precp_total",-0.0398162554275093,0.0273777571080076,-0.0934756733366895,0.013843162481671,-1.45432860955084,0.147172713376413,89.1907725593669,0.00464532984176558,0.00881006720827694,FALSE,0.0932,0.126515131188166,FALSE,0.0932,2002.03835616438,2022.95342465753,20.9150684931508,240,-0.0690938706533151,-0.0341532100451147,-0.0438981610417955,-0.0198357830293413,0.252718731800822,0.495819351806489,0.452631952650716,0.685065403527028,0.0598077542608649,0.0498293038737861,0.0580349550406442,0.0486764429733531,"no","no"
"73","niwolmet","sqrt_precp_total",0.0243903547791386,0.0326831196688247,-0.0396673826741704,0.0884480922324477,0.746267645998425,0.456237244238438,-39.3129421276341,0.240532195104656,0.257188072763682,FALSE,0.0069,0.124962739498557,FALSE,0.0069,2002.03835616438,2022.95342465753,20.9150684931508,246,0.00407572464812082,0.0493330727248547,0.0682580319895548,-0.0315966087011159,0.943057573328407,0.431048010904814,0.357632401536609,0.660194492962682,0.0568143810625625,0.0622158635359642,0.0736413612781761,0.0715175093941107,"no","no"
"74","nocrcmet","sqrt_precp_total",0.00620206141653051,0.0425405625484246,-0.0771759090604551,0.0895800318935162,0.145791711368899,0.884208270761581,-3.18080104339816,0.128974650755782,0.14728254646881,FALSE,0.2386,0.124962739498557,TRUE,-0.016,2002.03835616438,2022.95342465753,20.9150684931508,246,0.0590169088614523,0.0828041142609181,-0.018329225598069,-0.0973821149197017,0.194234220262085,0.250949497570422,0.833708138603391,0.125458871695075,0.044961755480805,0.0714176013652565,0.086904601823327,0.0626825461756162,"no","yes"
"75","owcowmet","sqrt_precp_total",0.0402228001211319,0.0353937405564785,-0.0291476566477207,0.109593256889984,1.13643823706476,0.257130597243723,-72.7204468711391,0.145035434980894,0.164379757812419,FALSE,0.1933,0.13655716148516,TRUE,0.0269,2002.03835616438,2022.95342465753,20.9150684931508,206,0.0679939679033436,0.00639651035019151,0.0238323802487835,0.0629734174968914,0.246793364867273,0.900982239315155,0.697929559485593,0.388676994604284,0.0580594720014846,0.0511599722154202,0.0610300675370933,0.0723615837995914,"no","yes"
"76","pdbpfmet","sqrt_precp_total",-0.0303032437267222,0.0217785889727714,-0.0729884937474553,0.0123820062940109,-1.39142364845623,0.165423885724105,67.8173718345133,0.454415965023589,0.470268304235255,FALSE,0.0888,0.126252378814845,FALSE,0.0888,2002.03835616438,2022.95342465753,20.9150684931508,241,-0.0216067802762167,-0.0336408611277456,-0.0741898768416349,0.0115873720473802,0.553116805342847,0.445315097173969,0.199466287327636,0.801057183213731,0.0362220126248109,0.0437753771723629,0.0571507545026032,0.0457786024247568,"no","no"
"77","rkbuhmet","sqrt_precp_total",0.0423810823211869,0.110420741442936,-0.174039594053177,0.258801758695551,0.38381450592857,0.701916314996119,-75.1846738441237,0.58925095550827,0.612791600963076,FALSE,0.1224,0.187730502247925,FALSE,0.1224,2013.03835616438,2022.95342465753,9.91506849315078,109,-0.101569119668585,-0.0118409288361472,0.119529892332151,0.250481813202095,0.631583262331782,0.97346366091463,0.542764701914214,0.254506500497364,0.209225998098139,0.352553606285321,0.193703848836784,0.214769606537014,"no","no"
"78","sapmlmet","sqrt_precp_total",-0.0121008246284631,0.0436685192828255,-0.0976895496809939,0.0734879004240677,-0.277106364658035,0.782007887616448,32.2388169489229,0.118192212808598,0.141588870737601,FALSE,0.0102,0.141818016650093,FALSE,0.0102,2002.70410958904,2022.95342465753,20.2493150684932,191,-0.0725924974478794,0.0215169871556682,0.037302649937028,-0.0119913766460764,0.364675083081504,0.820141264620662,0.699997532248409,0.891777023954136,0.0792703483353948,0.0940462105297893,0.0961781742732514,0.0877050520453749,"no","no"
"79","sfbrrmet","sqrt_precp_total",-0.0287910547116361,0.0481818106878271,-0.123225668369704,0.0656435589464321,-0.597550285068677,0.550925485255561,61.8401637339871,0.486992432549962,0.504003119277472,FALSE,0.0057,0.146494586257515,FALSE,0.0057,2006.61917808219,2022.95342465753,16.3342465753424,179,-0.099921579500569,-0.101639703584358,0.00170982896435331,0.036815537475539,0.472940710497069,0.281187716989711,0.958004669366707,0.771084602037064,0.137969716425914,0.093102159796397,0.0322774322256636,0.125772119048955,"no","no"
"80","soscmmet","sqrt_precp_total",-0.03982339878566,0.0477051671342704,-0.133323808245294,0.0536770106739738,-0.834781663662839,0.404869368358814,89.8255605708865,0.604525681602815,0.618958419083168,FALSE,0.1889,0.137902584728218,TRUE,0.0393,2002.03835616438,2022.95342465753,20.9150684931508,202,0.0368890363160654,-0.0300324174258998,-0.000761278665978276,-0.137252066976082,0.680004429398163,0.736638343890421,0.991930191895657,0.196441251329952,0.0889149136482325,0.0887492304440522,0.0748774573684608,0.104861977992286,"no","yes"
"81","tjrtlmet","sqrt_precp_total",0.00755975055073218,0.0231386659525416,-0.0377912013665524,0.0529107024680168,0.326715056357941,0.74416765840404,-12.4256333863501,0.435572708483186,0.448370760598452,FALSE,0.0836,0.124709521934413,FALSE,0.0836,2002.03835616438,2022.95342465753,20.9150684931508,247,-0.00119704558254672,0.0115232486990934,0.0149990854727383,-0.000825332979172101,0.983936792847592,0.802752836697711,0.480148375541721,0.989720791748782,0.0592118468606848,0.0459319814083738,0.0211084362459772,0.0637860050200108,"no","no"
"82","wellfmet","sqrt_precp_total",-0.00377322777289539,0.041416322994835,-0.08494772921485,0.0774012736690592,-0.0911048470760176,0.927484861716793,16.8582315919137,0.00254776038717919,0.00941540388617461,FALSE,0.214,0.125473836680678,TRUE,0.052,2002.03835616438,2022.95342465753,20.9150684931508,244,0.0165598347567591,-0.120942347616787,0.0259482592066877,0.0228519803287541,0.802340756994208,0.0857909177269802,0.706916478383867,0.684572612278187,0.0658625786775452,0.0692172365604471,0.0686663099061816,0.0559809351300007,"no","yes"
"83","wkbshmet","sqrt_precp_total",0.0448060503368273,0.075631702700734,-0.103429363046052,0.193041463719707,0.592424191666288,0.554510018537796,-79.7998745257408,0.133940547219193,0.158794897222664,FALSE,0.0223,0.161655104868025,FALSE,0.0223,2008.03825136612,2022.95342465753,14.915173291414,147,-0.242481513421673,0.223456117035136,0.243695675180563,-0.0404845582232752,0.0513147606339381,0.0967935407571951,0.179309473649168,0.802007027035497,0.120163020843785,0.130486033491061,0.177938053137894,0.160297572800551,"no","no"
"84","wqbchmet","sqrt_precp_total",0.0365392557435452,0.0356529641825142,-0.0333392699962791,0.10641778148337,1.02485884642,0.306723144748336,-63.5444336635341,0.00387833783606573,0.0120073902694751,FALSE,0.1142,0.140717213329746,FALSE,0.1142,2002.03835616438,2021.78630136986,19.7479452054795,194,0.0230358947120015,0.00764616619677562,-0.0026929627891405,0.128521967799099,0.737778106465262,0.916220495720913,0.966470788167392,0.113168919733423,0.068399375397896,0.072295274541696,0.0637092272495939,0.0796173900595089,"no","no"
